test_name,client_name,target_opcode,source_label,param_existing_slots,nobs,intercept_runtime_ms,intercept_pvalue,rsquared,rsquared_adj,target_coef_runtime_ms,target_coef_pvalue,target_coef_conf_int_low,target_coef_conf_int_high,param_opcode,param_account_mode
test_account_access,besu,BALANCE,presets[cold_account_code_access],,110,402.7087649010979,0.001,0.9807523093135943,0.9805740899553868,0.01981167930795793,0.001,0.0193111457910729,0.020243922240026208,BALANCE,AccountMode.EXISTING_CONTRACT_DIFF_MAX
test_account_access,erigon,BALANCE,presets[cold_account_code_access],,88,76.93281273703214,0.001,0.9943049691890276,0.9942387479005279,0.009059832178698853,0.001,0.008914524634009208,0.00919987057493208,BALANCE,AccountMode.EXISTING_CONTRACT_DIFF_MAX
test_account_access,geth,BALANCE,presets[cold_account_code_access],,77,0.0,1.0,0.9248831434035029,0.9238815853155495,0.003494420085205451,0.001,0.003424760934936522,0.003574230806807637,BALANCE,AccountMode.EXISTING_CONTRACT_DIFF_MAX
test_account_access,nethermind,BALANCE,presets[cold_account_code_access],,154,87.57652830661236,0.001,0.7142985808619322,0.7124189662623397,0.0019114811016391559,0.001,0.0017069452208043926,0.002109274294953191,BALANCE,AccountMode.EXISTING_CONTRACT_DIFF_MAX
test_account_access,reth,BALANCE,presets[cold_account_code_access],,209,131.9697049746295,0.001,0.992431099678565,0.9923945349427127,0.018643330108224578,0.001,0.018400744404555303,0.01887624906948267,BALANCE,AccountMode.EXISTING_CONTRACT_DIFF_MAX
test_account_access,besu,BALANCE,presets[cold_account_code_access],,110,381.8478318639801,0.001,0.9773115885528559,0.9771015106690861,0.011644264521588444,0.001,0.011273021000830745,0.012045829100958695,BALANCE,AccountMode.EXISTING_CONTRACT_MINIMAL
test_account_access,erigon,BALANCE,presets[cold_account_code_access],,88,97.08819292796116,0.001,0.9881014055910763,0.9879630498421353,0.008077956979347893,0.001,0.00791550371598477,0.00825716442490144,BALANCE,AccountMode.EXISTING_CONTRACT_MINIMAL
test_account_access,geth,BALANCE,presets[cold_account_code_access],,77,172.21963529692053,0.074,0.46581200654343013,0.4586894999640092,0.01620182197357744,0.001,0.011771584714977837,0.019442175432681785,BALANCE,AccountMode.EXISTING_CONTRACT_MINIMAL
test_account_access,nethermind,BALANCE,presets[cold_account_code_access],,154,94.3775958767164,0.001,0.7272163228182023,0.7254216933630588,0.0017262805109559947,0.001,0.0015434234089691278,0.0018925567620105162,BALANCE,AccountMode.EXISTING_CONTRACT_MINIMAL
test_account_access,reth,BALANCE,presets[cold_account_code_access],,209,87.72319083637625,0.001,0.9565367107957692,0.9563267432150724,0.0038799426622115538,0.001,0.0037665840193716956,0.004000494142167809,BALANCE,AccountMode.EXISTING_CONTRACT_MINIMAL
test_account_access,besu,BALANCE,presets[cold_account_code_access],,110,416.5862730905556,0.001,0.9602060102640684,0.9598375473961431,0.010546086824974281,0.001,0.010106616834552303,0.010969435312486413,BALANCE,AccountMode.EXISTING_CONTRACT_SAME_MAX
test_account_access,erigon,BALANCE,presets[cold_account_code_access],,88,79.03017366754676,0.001,0.9880560890109913,0.9879172063250726,0.008341583797139571,0.001,0.008163915718194636,0.008498762833432925,BALANCE,AccountMode.EXISTING_CONTRACT_SAME_MAX
test_account_access,geth,BALANCE,presets[cold_account_code_access],,77,195.15772454510207,0.033,0.4493729229421647,0.44203122858139354,0.01566053834181289,0.001,0.011168506331200173,0.018994593445044124,BALANCE,AccountMode.EXISTING_CONTRACT_SAME_MAX
test_account_access,nethermind,BALANCE,presets[cold_account_code_access],,154,110.98536155832691,0.001,0.7015362528451943,0.699572675561281,0.001520849311251417,0.001,0.001365806275705113,0.0016642174860022555,BALANCE,AccountMode.EXISTING_CONTRACT_SAME_MAX
test_account_access,reth,BALANCE,presets[cold_account_code_access],,209,88.69096482364854,0.001,0.965937866043286,0.9657733146715145,0.003895250482471518,0.001,0.0037981859073861163,0.003987016451307939,BALANCE,AccountMode.EXISTING_CONTRACT_SAME_MAX
test_account_access,besu,BALANCE,presets[cold_account_nocode_access],,110,453.80068662437526,0.001,0.9873706156251935,0.9872536768809823,0.014454305595588102,0.001,0.014140459709601013,0.014774943790125164,BALANCE,AccountMode.EXISTING_EOA
test_account_access,erigon,BALANCE,presets[cold_account_nocode_access],,88,1.155971674809316,0.353,0.996746939449557,0.9967091131640867,0.008418543579070896,0.001,0.008328284298774516,0.008466795953622581,BALANCE,AccountMode.EXISTING_EOA
test_account_access,geth,BALANCE,presets[cold_account_nocode_access],,77,187.1058017558575,0.001,0.8116242053675159,0.8091125281057494,0.01809954166825097,0.001,0.01593362172142886,0.019914586664331012,BALANCE,AccountMode.EXISTING_EOA
test_account_access,nethermind,BALANCE,presets[cold_account_nocode_access],,154,100.25354916549556,0.001,0.9101499636004463,0.9095588449399229,0.00309542658962887,0.001,0.002953770084644168,0.0032565987954062425,BALANCE,AccountMode.EXISTING_EOA
test_account_access,reth,BALANCE,presets[cold_account_nocode_access],,209,97.16016740520702,0.001,0.9707216475577265,0.9705802062415803,0.004048476360701,0.001,0.0039606570547319276,0.004141304131084756,BALANCE,AccountMode.EXISTING_EOA
test_account_access,besu,BALANCE,presets[cold_account_nocode_access],,110,125.72194735500346,0.001,0.9889262742597593,0.9888237397621645,0.014659598133976404,0.001,0.014358864582986266,0.014955228745588106,BALANCE,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,erigon,BALANCE,presets[cold_account_nocode_access],,88,1.0466296439467944,0.371,0.9968489016869958,0.9968122610089376,0.008051424260918748,0.001,0.007958818598330602,0.008088826715008247,BALANCE,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,geth,BALANCE,presets[cold_account_nocode_access],,77,214.04184104323716,0.001,0.9262437519760788,0.9252603353357598,0.018759603837618658,0.001,0.01761881058727294,0.020038396574716313,BALANCE,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,nethermind,BALANCE,presets[cold_account_nocode_access],,154,70.80118680580118,0.001,0.903697494542325,0.9030639254274718,0.002961732834889586,0.001,0.002788991880409891,0.0031291121730733762,BALANCE,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,reth,BALANCE,presets[cold_account_nocode_access],,209,95.59718060023015,0.001,0.9663399699412855,0.9661773611004221,0.004041959941396447,0.001,0.003945189597303659,0.004138429173731422,BALANCE,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,besu,CALL,presets[cold_account_code_access],,110,436.50018310487087,0.001,0.9843116845060663,0.984166422325567,0.023173069602739016,0.001,0.022658907070179837,0.023651632066609016,CALL,AccountMode.EXISTING_CONTRACT_DIFF_MAX
test_account_access,besu,CALL,presets[cold_account_code_write],,110,241.28696175062328,0.001,0.9849803088625518,0.9848412376483162,0.07237695828249087,0.001,0.07064780491571289,0.07403348503384508,CALL,AccountMode.EXISTING_CONTRACT_DIFF_MAX
test_account_access,erigon,CALL,presets[cold_account_code_access],,88,208.62431312302226,0.011,0.8213585083151436,0.8192812816676452,0.026821939584326947,0.001,0.024245185748885054,0.029911988502389016,CALL,AccountMode.EXISTING_CONTRACT_DIFF_MAX
test_account_access,erigon,CALL,presets[cold_account_code_write],,88,736.6003466093341,0.001,0.8008864439536518,0.7985711700461362,0.04661283152378767,0.001,0.04139787565812007,0.05123766900640978,CALL,AccountMode.EXISTING_CONTRACT_DIFF_MAX
test_account_access,geth,CALL,presets[cold_account_code_access],,77,508.9849168955232,0.001,0.864293179643296,0.8624837553718733,0.026555787274739825,0.001,0.024105104277070615,0.02914548873912158,CALL,AccountMode.EXISTING_CONTRACT_DIFF_MAX
test_account_access,geth,CALL,presets[cold_account_code_write],,77,147.41529453036176,0.001,0.9469563159828662,0.9462490668626378,0.04699812939112774,0.001,0.04397230386104769,0.04996169140455876,CALL,AccountMode.EXISTING_CONTRACT_DIFF_MAX
test_account_access,nethermind,CALL,presets[cold_account_code_access],,154,660.2798119168812,0.001,0.8962637153453327,0.8955812397883941,0.01552014479455243,0.001,0.014544134896848577,0.016549352847788735,CALL,AccountMode.EXISTING_CONTRACT_DIFF_MAX
test_account_access,nethermind,CALL,presets[cold_account_code_write],,154,275.3096568501282,0.001,0.9666540668436019,0.966434685704415,0.0503754335850589,0.001,0.048793472781896746,0.051887986817545056,CALL,AccountMode.EXISTING_CONTRACT_DIFF_MAX
test_account_access,reth,CALL,presets[cold_account_code_access],,209,115.85561976344162,0.001,0.9948170134146095,0.9947919748320714,0.02208135689478292,0.001,0.02185850929060127,0.022303099135571467,CALL,AccountMode.EXISTING_CONTRACT_DIFF_MAX
test_account_access,reth,CALL,presets[cold_account_code_write],,209,126.214423026856,0.001,0.9873337112403269,0.9872725214395555,0.04777524157647417,0.001,0.04701768971468313,0.04849946228714283,CALL,AccountMode.EXISTING_CONTRACT_DIFF_MAX
test_account_access,besu,CALL,presets[cold_account_code_access],,110,344.2004128544183,0.001,0.9799855625743521,0.9798002437092999,0.015138415809194044,0.001,0.014694759213817604,0.015596002665923559,CALL,AccountMode.EXISTING_CONTRACT_MINIMAL
test_account_access,besu,CALL,presets[cold_account_code_write],,110,286.2417061637832,0.001,0.9728475021985273,0.972596090181847,0.0663357933755521,0.001,0.06406719730728881,0.06864359486727006,CALL,AccountMode.EXISTING_CONTRACT_MINIMAL
test_account_access,erigon,CALL,presets[cold_account_code_access],,88,103.85096237786874,0.001,0.991921308360325,0.9918273700854451,0.0089187717571442,0.001,0.008765396273285925,0.009087883018893697,CALL,AccountMode.EXISTING_CONTRACT_MINIMAL
test_account_access,erigon,CALL,presets[cold_account_code_write],,88,604.6062572634041,0.001,0.8659040386002865,0.8643447832351736,0.04912038297194193,0.001,0.04503291362569664,0.05304139330857659,CALL,AccountMode.EXISTING_CONTRACT_MINIMAL
