test_name,client_name,target_opcode,source_label,param_existing_slots,nobs,intercept_runtime_ms,intercept_pvalue,rsquared,rsquared_adj,target_coef_runtime_ms,target_coef_pvalue,target_coef_conf_int_low,target_coef_conf_int_high,update_runtime_ms,update_pvalue,update_conf_int_low,update_conf_int_high,param_opcode,param_account_mode
test_account_access,besu,CALLCODE,presets[cold_account_nocode_access],,440,243.51130953369153,0.001,0.9481887213676417,0.9479515988109718,0.014211596805109715,0.001,0.013979252235506199,0.014468588182539361,0.0,1.0,0.0,0.0,CALLCODE,AccountMode.EXISTING_EOA
test_account_access,erigon,CALLCODE,presets[cold_account_nocode_access],,176,0.0,1.0,0.9964704378161979,0.996429633629102,0.010478965258367308,0.001,0.010438593812785953,0.010518204891911328,0.0,1.0,0.0,0.0,CALLCODE,AccountMode.EXISTING_EOA
test_account_access,geth,CALLCODE,presets[cold_account_nocode_access],,286,115.32464375144887,0.001,0.9476627627240368,0.9472928882556555,0.015921647705698296,0.001,0.015484188628558883,0.016400063772458884,0.0,1.0,0.0,0.0,CALLCODE,AccountMode.EXISTING_EOA
test_account_access,nethermind,CALLCODE,presets[cold_account_nocode_access],,242,68.48445913638069,0.001,0.9334539919057313,0.9328971215451098,0.004779054416399781,0.001,0.004563563378310699,0.005021231670011486,0.0,1.0,0.0,0.00012296495711256592,CALLCODE,AccountMode.EXISTING_EOA
test_account_access,reth,CALLCODE,presets[cold_account_nocode_access],,462,8.818258498029984,0.001,0.9798961285266611,0.9798085299581498,0.0013977727601440617,0.001,0.0013809198302212043,0.001416351404935893,0.0,1.0,0.0,0.0,CALLCODE,AccountMode.EXISTING_EOA
test_account_access,besu,CALLCODE,presets[cold_account_code_access],,440,59.22322714053057,0.001,0.9404049527766136,0.9401322065650649,0.015418687471183622,0.001,0.015155024462760985,0.015696456496976666,0.0,1.0,0.0,0.0,CALLCODE,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,besu,CALLCODE,presets[cold_account_nocode_access],,440,59.22322714053057,0.001,0.9404049527766136,0.9401322065650649,0.015418687471183622,0.001,0.015155024462760985,0.015696456496976666,0.0,1.0,0.0,0.0,CALLCODE,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,erigon,CALLCODE,presets[cold_account_code_access],,176,0.0,1.0,0.9394570486101621,0.9387571300969848,0.009287681823878043,0.001,0.009121529555651466,0.00940749602926218,0.0,1.0,0.0,0.0,CALLCODE,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,erigon,CALLCODE,presets[cold_account_nocode_access],,176,0.0,1.0,0.9394570486101621,0.9387571300969848,0.009287681823878043,0.001,0.009121529555651466,0.00940749602926218,0.0,1.0,0.0,0.0,CALLCODE,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,geth,CALLCODE,presets[cold_account_code_access],,286,0.0,1.0,0.8810311933450197,0.8801904243933943,0.039037488322298,0.001,0.03817636477258886,0.03999000326965159,0.0,1.0,0.0,0.0,CALLCODE,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,geth,CALLCODE,presets[cold_account_nocode_access],,286,0.0,1.0,0.8810311933450197,0.8801904243933943,0.039037488322298,0.001,0.03817636477258886,0.03999000326965159,0.0,1.0,0.0,0.0,CALLCODE,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,nethermind,CALLCODE,presets[cold_account_code_access],,242,0.0,1.0,0.9292291082309346,0.9286368831952102,0.005554000105896046,0.001,0.005425964102098504,0.0056944299815804185,0.0,1.0,0.0,0.0,CALLCODE,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,nethermind,CALLCODE,presets[cold_account_nocode_access],,242,0.0,1.0,0.9292291082309346,0.9286368831952102,0.005554000105896046,0.001,0.005425964102098504,0.0056944299815804185,0.0,1.0,0.0,0.0,CALLCODE,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,reth,CALLCODE,presets[cold_account_code_access],,462,0.0,1.0,0.9102875296560421,0.9098966256458287,0.0012882544652872987,0.001,0.001272314183971801,0.0013028325847828021,0.0,1.0,0.0,0.0,CALLCODE,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,reth,CALLCODE,presets[cold_account_nocode_access],,462,0.0,1.0,0.9102875296560421,0.9098966256458287,0.0012882544652872987,0.001,0.001272314183971801,0.0013028325847828021,0.0,1.0,0.0,0.0,CALLCODE,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,besu,DELEGATECALL,presets[cold_account_code_access],,220,362.63089601611557,0.001,0.968867506230556,0.9687246966261089,0.028824431340795358,0.001,0.02815575575478887,0.029516208026118387,,,,,DELEGATECALL,AccountMode.EXISTING_CONTRACT
test_account_access,erigon,DELEGATECALL,presets[cold_account_code_access],,88,1426.0724315169903,0.001,0.8771778365831413,0.8757496718922476,0.08673502241041597,0.001,0.07946324029748043,0.0930982575252517,,,,,DELEGATECALL,AccountMode.EXISTING_CONTRACT
test_account_access,geth,DELEGATECALL,presets[cold_account_code_access],,143,963.4770119282239,0.001,0.7695369634707903,0.7679024738500158,0.029701589815847248,0.001,0.02693549932438399,0.03265903762982898,,,,,DELEGATECALL,AccountMode.EXISTING_CONTRACT
test_account_access,nethermind,DELEGATECALL,presets[cold_account_code_access],,121,881.1062481508468,0.001,0.6836906105194676,0.6810325484229924,0.025620663211123825,0.001,0.02229964495328688,0.02874483674971344,,,,,DELEGATECALL,AccountMode.EXISTING_CONTRACT
test_account_access,reth,DELEGATECALL,presets[cold_account_code_access],,231,0.0,1.0,0.9221020040433712,0.9217618381221632,0.03741919837542238,0.001,0.0368153649444097,0.037876515519685044,,,,,DELEGATECALL,AccountMode.EXISTING_CONTRACT
test_account_access,besu,DELEGATECALL,presets[cold_account_nocode_access],,220,563.9073295379281,0.001,0.859899926722798,0.8592572658362053,0.010495851658259222,0.001,0.009882661517196181,0.011116204481056149,,,,,DELEGATECALL,AccountMode.EXISTING_EOA
test_account_access,erigon,DELEGATECALL,presets[cold_account_nocode_access],,88,39.37108874411162,0.001,0.9984086088317008,0.9983901042832322,0.010041456293591171,0.001,0.009959611933432321,0.01013137900403877,,,,,DELEGATECALL,AccountMode.EXISTING_EOA
test_account_access,geth,DELEGATECALL,presets[cold_account_nocode_access],,143,268.5726788486499,0.001,0.8669377421362325,0.865994038179752,0.01406904654585588,0.001,0.013240632912035394,0.014938271774698902,,,,,DELEGATECALL,AccountMode.EXISTING_EOA
test_account_access,nethermind,DELEGATECALL,presets[cold_account_nocode_access],,121,101.37280353849816,0.001,0.8479997288168686,0.846722415613649,0.004474000802421381,0.001,0.0041269420729138405,0.004783703275818905,,,,,DELEGATECALL,AccountMode.EXISTING_EOA
test_account_access,reth,DELEGATECALL,presets[cold_account_nocode_access],,231,30.52201523327146,0.001,0.9771351216551682,0.9770352750248414,0.001144127699417545,0.001,0.001120964957367288,0.0011664861348301518,,,,,DELEGATECALL,AccountMode.EXISTING_EOA
test_account_access,besu,DELEGATECALL,presets[cold_account_code_access],,220,437.55395913524853,0.001,0.9317929323399637,0.9314800558828076,0.011094981946258147,0.001,0.010725894331939503,0.01153864214880338,,,,,DELEGATECALL,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,besu,DELEGATECALL,presets[cold_account_nocode_access],,220,437.55395913524853,0.001,0.9317929323399637,0.9314800558828076,0.011094981946258147,0.001,0.010725894331939503,0.01153864214880338,,,,,DELEGATECALL,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,erigon,DELEGATECALL,presets[cold_account_code_access],,88,17.11930768622487,0.001,0.9981698616771298,0.998148580998957,0.009478794426729753,0.001,0.009404079272773752,0.009563575131262401,,,,,DELEGATECALL,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,erigon,DELEGATECALL,presets[cold_account_nocode_access],,88,17.11930768622487,0.001,0.9981698616771298,0.998148580998957,0.009478794426729753,0.001,0.009404079272773752,0.009563575131262401,,,,,DELEGATECALL,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,geth,DELEGATECALL,presets[cold_account_code_access],,143,1206.4173000553365,0.001,0.7181009509762073,0.7161016669405775,0.025639894590654667,0.001,0.022566076717885415,0.028685137708576176,,,,,DELEGATECALL,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,geth,DELEGATECALL,presets[cold_account_nocode_access],,143,1206.4173000553365,0.001,0.7181009509762073,0.7161016669405775,0.025639894590654667,0.001,0.022566076717885415,0.028685137708576176,,,,,DELEGATECALL,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,nethermind,DELEGATECALL,presets[cold_account_code_access],,121,98.77636885104728,0.001,0.8555917519422264,0.8543782372526653,0.004554702151085984,0.001,0.004229139718453596,0.004895956263746328,,,,,DELEGATECALL,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,nethermind,DELEGATECALL,presets[cold_account_nocode_access],,121,98.77636885104728,0.001,0.8555917519422264,0.8543782372526653,0.004554702151085984,0.001,0.004229139718453596,0.004895956263746328,,,,,DELEGATECALL,AccountMode.NON_EXISTING_ACCOUNT
