gas_param,client_name,runtime_ms,conf_int_low,conf_int_high,selected_test,selected_opcode,selected_model_coef_name,glue_adjustment,param_account_mode,param_existing_slots,param_opcode,new_gas_decimal,new_gas_rounded
COLD_STORAGE_ACCESS,geth,0.0317854660955351,0.031127214034304497,0.03248218189603706,test_sstore_bloated,SSTORE,target_coef,0.0,,True,,3178.54660955351,3179
STORAGE_WRITE,geth,1.633756810963448,1.5692413119246882,1.6881351475631494,test_sstore_bloated,SSTORE,update,0.0,,True,,163375.6810963448,163376
COLD_ACCOUNT_NOCODE_ACCESS,geth,0.039037488322298,0.03817636477258886,0.03999000326965159,test_account_access,CALLCODE,target_coef,0.0,AccountMode.NON_EXISTING_ACCOUNT,,CALLCODE,3903.7488322298004,3904
ACCOUNT_WRITE,erigon,0.2983371617593858,0.2774838930137447,0.3190000090601196,test_account_access,CALL,update,0.0,AccountMode.NON_EXISTING_ACCOUNT,,CALL,29833.71617593858,29834
COLD_ACCOUNT_CODE_ACCESS,erigon,0.10197742845698644,0.09961801518684013,0.10483429490455896,test_account_access,CALLCODE,target_coef,0.0,AccountMode.EXISTING_CONTRACT,,CALLCODE,10197.742845698644,10198
WARM_ACCESS,besu,0.0006166439848790011,0.0005751135942528558,0.0006602641714217211,test_ext_account_query_warm,CALLCODE,target_coef,0.0,,,CALLCODE,61.66439848790011,62
REFUND_STORAGE_CLEAR,,,,,,,,0.0,,,,159892.8,159893
TX_ACCESS_LIST_STORAGE_KEY,,,,,,,,0.0,,,,3179.0,3179
TX_ACCESS_LIST_ADDRESS,,,,,,,,0.0,,,,10198.0,10198
