test_name,client_name,target_opcode,source_label,param_existing_slots,nobs,intercept_runtime_ms,intercept_pvalue,rsquared,rsquared_adj,target_coef_runtime_ms,target_coef_pvalue,target_coef_conf_int_low,target_coef_conf_int_high,param_opcode,param_account_mode
test_account_access,besu,BALANCE,presets[cold_account_code_access],,341,470.43834096738937,0.001,0.9404887056258875,0.9403131560849609,0.025773216936307186,0.001,0.025008360068456675,0.02654808297978377,BALANCE,AccountMode.EXISTING_CONTRACT
test_account_access,erigon,BALANCE,presets[cold_account_code_access],,176,453.7079068317523,0.001,0.8981687781955556,0.8975835412886335,0.03675880118850231,0.001,0.03484153515261311,0.038465074905782784,BALANCE,AccountMode.EXISTING_CONTRACT
test_account_access,ethrex,BALANCE,presets[cold_account_code_access],,99,372.01469328779507,0.001,0.9723884509286218,0.9721037957835561,0.02491074706390328,0.001,0.0239455956450686,0.025953710929591835,BALANCE,AccountMode.EXISTING_CONTRACT
test_account_access,nethermind,BALANCE,presets[cold_account_code_access],,264,793.2200694676199,0.001,0.7068945670790273,0.7057758440526114,0.0244203159744321,0.001,0.022321731343511352,0.026482176523468886,BALANCE,AccountMode.EXISTING_CONTRACT
test_account_access,reth,BALANCE,presets[cold_account_code_access],,451,627.693990892698,0.001,0.7834767559083258,0.782994521511685,0.03108079752429263,0.001,0.0295201206336124,0.03262723014253832,BALANCE,AccountMode.EXISTING_CONTRACT
test_account_access,besu,BALANCE,presets[cold_account_nocode_access],,341,411.8807141174992,0.001,0.8259040080396309,0.8253904505412227,0.009457413150121899,0.001,0.00889859267258424,0.01005832584499314,BALANCE,AccountMode.EXISTING_EOA
test_account_access,erigon,BALANCE,presets[cold_account_nocode_access],,176,36.55847799184131,0.001,0.995621671264296,0.9955965084554701,0.009897639963544438,0.001,0.009799798214898608,0.009994904379470806,BALANCE,AccountMode.EXISTING_EOA
test_account_access,ethrex,BALANCE,presets[cold_account_nocode_access],,99,386.84975319193285,0.001,0.9747805972686515,0.9745206034260603,0.02424545637325076,0.001,0.023336931002606396,0.025122846539808074,BALANCE,AccountMode.EXISTING_EOA
test_account_access,nethermind,BALANCE,presets[cold_account_nocode_access],,264,85.87251694996898,0.001,0.9048905405096517,0.90452752730549,0.00369847978702095,0.001,0.0035552935707662257,0.003841662531720149,BALANCE,AccountMode.EXISTING_EOA
test_account_access,reth,BALANCE,presets[cold_account_nocode_access],,451,31.733092001248064,0.001,0.9766914497326988,0.9766395375940189,0.0010913533997254621,0.001,0.001076290225210273,0.0011055889888768647,BALANCE,AccountMode.EXISTING_EOA
test_account_access,besu,BALANCE,presets[cold_account_code_access],,341,387.4098256602633,0.001,0.9177522033661493,0.9175095844970229,0.009516586668496575,0.001,0.009207222311765958,0.009856744276280083,BALANCE,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,besu,BALANCE,presets[cold_account_nocode_access],,341,387.4098256602633,0.001,0.9177522033661493,0.9175095844970229,0.009516586668496575,0.001,0.009207222311765958,0.009856744276280083,BALANCE,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,erigon,BALANCE,presets[cold_account_code_access],,176,11.691275721402514,0.001,0.9964518169189178,0.99643142506213,0.009068787268375374,0.001,0.008990764996812768,0.00914425482612672,BALANCE,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,erigon,BALANCE,presets[cold_account_nocode_access],,176,11.691275721402514,0.001,0.9964518169189178,0.99643142506213,0.009068787268375374,0.001,0.008990764996812768,0.00914425482612672,BALANCE,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,ethrex,BALANCE,presets[cold_account_code_access],,99,0.0,1.0,0.9944690538346691,0.994412033771109,0.002636215042741847,0.001,0.002622972708822844,0.00264862621922796,BALANCE,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,ethrex,BALANCE,presets[cold_account_nocode_access],,99,0.0,1.0,0.9944690538346691,0.994412033771109,0.002636215042741847,0.001,0.002622972708822844,0.00264862621922796,BALANCE,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,nethermind,BALANCE,presets[cold_account_code_access],,264,101.90630009923092,0.001,0.9286019860104312,0.9283294745066543,0.003523771482838734,0.001,0.0033709839658735774,0.003659865411986655,BALANCE,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,nethermind,BALANCE,presets[cold_account_nocode_access],,264,101.90630009923092,0.001,0.9286019860104312,0.9283294745066543,0.003523771482838734,0.001,0.0033709839658735774,0.003659865411986655,BALANCE,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,reth,BALANCE,presets[cold_account_code_access],,451,30.8671541042367,0.001,0.971375621117011,0.9713118697163807,0.0009283444824842587,0.001,0.000912193878747662,0.0009421931564220191,BALANCE,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,reth,BALANCE,presets[cold_account_nocode_access],,451,30.8671541042367,0.001,0.971375621117011,0.9713118697163807,0.0009283444824842587,0.001,0.000912193878747662,0.0009421931564220191,BALANCE,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,besu,CALL,presets[cold_account_code_access],,341,363.6235877472652,0.001,0.9554439044476503,0.9553124705374664,0.029900827908659215,0.001,0.029166050586048847,0.03068249333505178,CALL,AccountMode.EXISTING_CONTRACT
test_account_access,besu,CALL,presets[cold_account_code_write],,341,883.2936261315648,0.001,0.9238260131681235,0.9236013111420708,0.09914845503652357,0.001,0.09596844337617923,0.10223559804119568,CALL,AccountMode.EXISTING_CONTRACT
test_account_access,erigon,CALL,presets[cold_account_code_access],,176,1529.82455924183,0.001,0.8696537069566209,0.8689045903299348,0.0880871146853277,0.001,0.0825651636272053,0.09291252699391168,CALL,AccountMode.EXISTING_CONTRACT
test_account_access,erigon,CALL,presets[cold_account_code_write],,176,13924.920314513762,0.001,0.9467642978698412,0.9464583455587483,1.1441135929878785,0.001,1.1001520191282717,1.186275033763596,CALL,AccountMode.EXISTING_CONTRACT
test_account_access,ethrex,CALL,presets[cold_account_code_access],,99,337.55782241013526,0.001,0.9713172913774111,0.9710215933503741,0.026041309426793575,0.001,0.02493274222974085,0.027180326408177892,CALL,AccountMode.EXISTING_CONTRACT
test_account_access,ethrex,CALL,presets[cold_account_code_write],,99,111.81369049509658,0.001,0.9850602382566416,0.9849062200943389,0.036150981675709654,0.001,0.035192342099278295,0.037078594619469045,CALL,AccountMode.EXISTING_CONTRACT
test_account_access,nethermind,CALL,presets[cold_account_code_access],,264,904.7892315910324,0.001,0.6895681684060723,0.6883833140870115,0.024420186327507927,0.001,0.022470323945203152,0.02666084154801919,CALL,AccountMode.EXISTING_CONTRACT
test_account_access,nethermind,CALL,presets[cold_account_code_write],,264,255.386619982417,0.001,0.8897224863266014,0.8893015797858633,0.05664268368762804,0.001,0.054068558520690674,0.058837012428145874,CALL,AccountMode.EXISTING_CONTRACT
test_account_access,reth,CALL,presets[cold_account_code_access],,451,231.50969711589804,0.001,0.8461254875166015,0.8457827825890216,0.03528912794581049,0.001,0.033748694873537044,0.03713803062486494,CALL,AccountMode.EXISTING_CONTRACT
test_account_access,reth,CALL,presets[cold_account_code_write],,451,1001.9028721528465,0.001,0.9709244782414707,0.9708597220682891,0.15144080071786004,0.001,0.14875616210925008,0.15425713338956698,CALL,AccountMode.EXISTING_CONTRACT
