gas_param,client_name,runtime_ms,pvalue,conf_int_low,conf_int_high,test_name,target_opcode,model_coef_name,source_label,glue_adjustment,rsquared,rsquared_adj,param_account_mode,param_existing_slots,param_opcode,new_gas_decimal,new_gas_rounded,poor_fit,is_winner,selected_test,selected_opcode,selected_model_coef_name
COLD_STORAGE_ACCESS,besu,0.006334610150129956,0.001,0.00609601688314613,0.0065379085266916645,test_sload_bloated,SLOAD,target_coef,presets[cold_storage_sload],0.00025964580116024727,0.9822236335801784,0.9819458778548686,,False,,633.4610150129955,634,False,False,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,besu,0.01475890237615346,0.001,0.014317345753070813,0.015151621730316861,test_sload_bloated,SLOAD,target_coef,presets[cold_storage_sload],0.00025964580116024727,0.9895528415739254,0.989389604723518,,True,,1475.890237615346,1476,False,False,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,besu,0.007815730700409026,0.001,0.007548347774186927,0.008076835711362019,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_access],0.0005195878829279586,0.9878785252702779,0.9876891272276259,,False,,781.5730700409026,782,False,False,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,besu,0.015211548700010725,0.001,0.014828545238020113,0.015591541823385811,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_access],0.0004329895007161025,0.9910527436936074,0.99091294281382,,True,,1521.1548700010726,1522,False,True,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,erigon,0.006364098327200569,0.001,0.005969587062938866,0.006849060925451943,test_sload_bloated,SLOAD,target_coef,presets[cold_storage_sload],9.899145605670161e-06,0.9664532681536286,0.9627258535040318,,False,,636.4098327200569,637,False,True,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,erigon,0.005619153953707216,0.001,0.005370847818525199,0.0058256394497316465,test_sload_bloated,SLOAD,target_coef,presets[cold_storage_sload],9.899145605670161e-06,0.9950472378848253,0.9944969309831392,,True,,561.9153953707216,562,False,False,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,erigon,0.006190669060625193,0.001,0.005940020124932901,0.006382371855040917,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_access],0.0,0.9977875824422453,0.9975417582691615,,False,,619.0669060625193,620,False,False,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,erigon,0.005570648091099818,0.001,0.00508487263044094,0.0057886376386287845,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_access],0.0,0.9893101751078738,0.9881224167865265,,True,,557.0648091099818,558,False,False,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,geth,0.02295253838617827,0.001,0.022198253827455553,0.023796405910892448,test_sload_bloated,SLOAD,target_coef,presets[cold_storage_sload],0.0,0.9731425025826276,0.9728914979338671,,False,,2295.253838617827,2296,False,True,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,geth,0.022339098731845832,0.001,0.021517848980962196,0.023104389052678212,test_sload_bloated,SLOAD,target_coef,presets[cold_storage_sload],0.0,0.9730031601383353,0.9727460473777481,,True,,2233.9098731845834,2234,False,False,test_sload_bloated,SLOAD,target_coef
