test_name,client_name,target_opcode,source_label,param_existing_slots,nobs,intercept_runtime_ms,intercept_pvalue,rsquared,rsquared_adj,target_coef_runtime_ms,target_coef_pvalue,target_coef_conf_int_low,target_coef_conf_int_high,param_opcode,param_account_mode
test_account_access,besu,BALANCE,presets[cold_account_code_access],,44,489.56929504019683,0.001,0.981520937552539,0.9810809598752185,0.01858304934210797,0.001,0.017887577596462475,0.0192942390289701,BALANCE,AccountMode.EXISTING_CONTRACT_DIFF_MAX
test_account_access,geth,BALANCE,presets[cold_account_code_access],,74,0.0,1.0,0.9584336898445482,0.957856379981278,0.00386112805837565,0.001,0.003801695221660766,0.003922965178091704,BALANCE,AccountMode.EXISTING_CONTRACT_DIFF_MAX
test_account_access,nethermind,BALANCE,presets[cold_account_code_access],,11,86.4592446948323,0.001,0.8110235169314838,0.7900261299238709,0.0020791965682371663,0.001,0.0012892579377908756,0.00267603397287236,BALANCE,AccountMode.EXISTING_CONTRACT_DIFF_MAX
test_account_access,reth,BALANCE,presets[cold_account_code_access],,88,132.8196056308334,0.001,0.9945592415174354,0.9944959768839171,0.018506470812485,0.001,0.01821237317284671,0.01880060110294295,BALANCE,AccountMode.EXISTING_CONTRACT_DIFF_MAX
test_account_access,besu,BALANCE,presets[cold_account_code_access],,44,390.4785659596328,0.001,0.9621587791280977,0.9612577976787666,0.01172172151317579,0.001,0.010964718931749143,0.012444315921832608,BALANCE,AccountMode.EXISTING_CONTRACT_MINIMAL
test_account_access,geth,BALANCE,presets[cold_account_code_access],,76,56.94830929933143,0.001,0.9611013363919918,0.9605756787756674,0.005106789019220814,0.001,0.004870672520793949,0.005334336819510943,BALANCE,AccountMode.EXISTING_CONTRACT_MINIMAL
test_account_access,nethermind,BALANCE,presets[cold_account_code_access],,11,80.08828200846851,0.001,0.7844976501779748,0.7605529446421943,0.0022171629958056068,0.001,0.0016084607839036938,0.0028857013541414367,BALANCE,AccountMode.EXISTING_CONTRACT_MINIMAL
test_account_access,reth,BALANCE,presets[cold_account_code_access],,88,91.52114991206608,0.001,0.975213513572303,0.9749252986138415,0.003515885731976104,0.001,0.0034099540408317037,0.0036257957097094165,BALANCE,AccountMode.EXISTING_CONTRACT_MINIMAL
test_account_access,besu,BALANCE,presets[cold_account_code_access],,44,402.8556893249766,0.001,0.95908165295983,0.9581074066017308,0.011020199904514263,0.001,0.010265535743818532,0.011760418403923606,BALANCE,AccountMode.EXISTING_CONTRACT_SAME_MAX
test_account_access,geth,BALANCE,presets[cold_account_code_access],,75,85.43537486378729,0.001,0.939599970344694,0.9387725726781829,0.004667335670819603,0.001,0.004414611805062965,0.004924827385912039,BALANCE,AccountMode.EXISTING_CONTRACT_SAME_MAX
test_account_access,nethermind,BALANCE,presets[cold_account_code_access],,11,87.47840096264974,0.001,0.7093631759336119,0.677070195481791,0.0018159768774608307,0.001,0.0010372294854441091,0.0025981976551237985,BALANCE,AccountMode.EXISTING_CONTRACT_SAME_MAX
test_account_access,reth,BALANCE,presets[cold_account_code_access],,88,86.25131908452214,0.001,0.9736469987483043,0.9733405685011915,0.003668300074798397,0.001,0.0035366884514320355,0.0037932559663896716,BALANCE,AccountMode.EXISTING_CONTRACT_SAME_MAX
