test_name,client_name,target_opcode,param_existing_slots,nobs,intercept_runtime_ms,intercept_pvalue,rsquared,rsquared_adj,target_coef_runtime_ms,target_coef_pvalue,target_coef_conf_int_low,target_coef_conf_int_high,update_runtime_ms,update_pvalue,update_conf_int_low,update_conf_int_high,param_opcode,param_account_mode
test_account_access,erigon,BALANCE,,132,10.723803382427274,0.001,0.9967790805635175,0.99675430426016,0.009068390285426801,0.001,0.008987662233154836,0.009155512157739763,,,,,BALANCE,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,erigon,BALANCE,,132,10.723803382427274,0.001,0.9967790805635175,0.99675430426016,0.009068390285426801,0.001,0.008987662233154836,0.009155512157739763,,,,,BALANCE,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,nethermind,BALANCE,,209,98.40413414168172,0.001,0.9373127826200717,0.9370099458211348,0.0036007252404189703,0.001,0.0034467573335571905,0.0037280779203139273,,,,,BALANCE,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,nethermind,BALANCE,,209,98.40413414168172,0.001,0.9373127826200717,0.9370099458211348,0.0036007252404189703,0.001,0.0034467573335571905,0.0037280779203139273,,,,,BALANCE,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,reth,BALANCE,,363,31.113818559716417,0.001,0.9716211862733032,0.9715425746009301,0.0009258013730571726,0.001,0.0009103308766672563,0.0009402026912306343,,,,,BALANCE,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,reth,BALANCE,,363,31.113818559716417,0.001,0.9716211862733032,0.9715425746009301,0.0009258013730571726,0.001,0.0009103308766672563,0.0009402026912306343,,,,,BALANCE,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,besu,CALL,,550,619.2043289872934,0.001,0.9387357534241988,0.938511752522642,0.026037560470673276,0.001,0.02516294703068374,0.026895120662392705,0.08353226197080933,0.001,0.08157103751998639,0.08544893927373455,CALL,AccountMode.EXISTING_CONTRACT
test_account_access,erigon,CALL,,264,7772.132843978376,0.001,0.9799852547583243,0.9798318850629858,0.0,1.0,0.0,0.014736972652632222,1.4298608377337394,0.001,1.4066626010166625,1.4704746295163778,CALL,AccountMode.EXISTING_CONTRACT
test_account_access,nethermind,CALL,,418,588.1531938639082,0.001,0.875384611881017,0.8747840557936966,0.02974013525879642,0.001,0.02818966989420443,0.031125722043055224,0.013256319327429265,0.001,0.01003568406192216,0.016020825924229397,CALL,AccountMode.EXISTING_CONTRACT
test_account_access,reth,CALL,,726,602.6237695321972,0.001,0.9436037834023973,0.9434477772707303,0.03007572571252112,0.001,0.028713774647615032,0.03161526913520675,0.13902206421428076,0.001,0.13665848657645627,0.14144296670734105,CALL,AccountMode.EXISTING_CONTRACT
test_account_access,besu,CALL,,550,481.7444220759755,0.001,0.9440584117775649,0.943853872149695,0.012424194120965423,0.001,0.011974345169491012,0.012844943300848033,0.05499786367575919,0.001,0.053622092834008483,0.05638936000700819,CALL,AccountMode.EXISTING_EOA
test_account_access,erigon,CALL,,264,990.9881326590728,0.001,0.9876180811381676,0.9875232005338624,0.0,1.0,0.0,0.00037593976268819943,0.28465735496861794,0.001,0.28064897528393407,0.28917033829526584,CALL,AccountMode.EXISTING_EOA
test_account_access,nethermind,CALL,,418,180.32957628333895,0.001,0.9556684642210875,0.9554548182655265,0.0037607610423463765,0.001,0.0034933800227498783,0.00401415281611089,0.03276719494309018,0.001,0.03179425671757725,0.03377436097463669,CALL,AccountMode.EXISTING_EOA
test_account_access,reth,CALL,,726,154.36388822774435,0.001,0.9906958716684383,0.9906701341073552,0.0,1.0,0.0,0.0,0.16410042203308747,0.001,0.1632977962294537,0.1650039532173761,CALL,AccountMode.EXISTING_EOA
test_account_access,besu,CALL,,550,439.96289383560645,0.001,0.9811931959155827,0.9811244324637202,0.012424625428589605,0.001,0.012280978974532461,0.01264854771042556,0.0,1.0,0.0,0.011947463636463972,CALL,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,besu,CALL,,550,439.96289383560645,0.001,0.9811931959155827,0.9811244324637202,0.012424625428589605,0.001,0.012280978974532461,0.01264854771042556,0.0,1.0,0.0,0.011947463636463972,CALL,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,erigon,CALL,,264,393.72174921721535,0.001,0.9380282038749697,0.9375533242111763,0.005557341561568858,0.001,0.004413202315387747,0.006751474512255912,2.028216893414683,0.001,1.9219520008088924,2.1403985408468675,CALL,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,erigon,CALL,,264,393.72174921721535,0.001,0.9380282038749697,0.9375533242111763,0.005557341561568858,0.001,0.004413202315387747,0.006751474512255912,2.028216893414683,0.001,1.9219520008088924,2.1403985408468675,CALL,AccountMode.NON_EXISTING_ACCOUNT
