gas_param,client_name,runtime_ms,pvalue,conf_int_low,conf_int_high,test_name,target_opcode,model_coef_name,source_label,glue_adjustment,rsquared,rsquared_adj,param_account_mode,param_existing_slots,param_opcode,new_gas_decimal,new_gas_rounded,poor_fit,is_winner,selected_test,selected_opcode,selected_model_coef_name
COLD_STORAGE_ACCESS,besu,0.016223492896211413,0.001,0.015877351965045722,0.016597521017365294,test_sload_bloated,SLOAD,target_coef,presets[cold_storage_sload],0.0,0.988274326218475,0.988153442983614,,False,,1216.761967215856,1217,False,False,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,besu,0.016082622421863913,0.001,0.015763687150384727,0.016397995131647056,test_sload_bloated,SLOAD,target_coef,presets[cold_storage_sload],0.0,0.9894220293106603,0.9893129780664403,,True,,1206.1966816397935,1207,False,False,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,besu,0.01650297994869443,0.001,0.015313678848094661,0.017740275551081607,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_access],0.0,0.8346258526677819,0.8329209645509549,,False,,1237.7234961520821,1238,False,False,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,besu,0.017740192429364157,0.001,0.016486413724186678,0.019094380470861108,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_access],0.0,0.822116259025099,0.8202824060253577,,True,,1330.5144322023118,1331,False,True,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,erigon,0.006437310900400264,0.001,0.006319479306795611,0.006549879924633855,test_sload_bloated,SLOAD,target_coef,presets[cold_storage_sload],0.0,0.9949394193179003,0.9948439366635211,,False,,482.7983175300198,483,False,False,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,erigon,0.006288024643147851,0.001,0.006212001178459259,0.0063311258428338756,test_sload_bloated,SLOAD,target_coef,presets[cold_storage_sload],0.0,0.9947479401595055,0.9946488446908169,,True,,471.6018482360888,472,False,False,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,erigon,0.006577485740402396,0.001,0.006439653030976052,0.006681609228319699,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_access],0.0,0.9928651243067345,0.9927305040106351,,False,,493.3114305301797,494,False,True,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,erigon,0.006377997840062208,0.001,0.0062406773862001864,0.0064182809626168215,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_access],0.0,0.9940005192695538,0.9938873215199228,,True,,478.3498380046656,479,False,False,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,ethrex,0.008524232601278181,0.001,0.008248821285766055,0.008612041824200478,test_sload_bloated,SLOAD,target_coef,presets[cold_storage_sload],0.0,0.9774845566577732,0.9771843507465435,,False,,639.3174450958636,640,False,False,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,ethrex,0.013190806819862188,0.001,0.013067439339803654,0.013301158588566363,test_sload_bloated,SLOAD,target_coef,presets[cold_storage_sload],0.0,0.9864258162937739,0.9862448271776909,,True,,989.3105114896641,990,False,True,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,ethrex,0.008409464529078965,0.001,0.00829162176688238,0.008522791534050339,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_access],0.0,0.968826529992756,0.9684108837259927,,False,,630.7098396809223,631,False,False,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,ethrex,0.013058718860443356,0.001,0.012927239029372407,0.013190975896528742,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_access],0.0,0.985782447485574,0.9855928801187149,,True,,979.4039145332516,980,False,False,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,geth,0.021721677788519023,0.001,0.020886251166140294,0.022455645914941216,test_sload_bloated,SLOAD,target_coef,presets[cold_storage_sload],0.0,0.9722556763260635,0.9719330679112502,,False,,1629.1258341389266,1630,False,False,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,geth,0.02069441314613775,0.001,0.0199353702086162,0.021411267030825274,test_sload_bloated,SLOAD,target_coef,presets[cold_storage_sload],0.0,0.9745279902874274,0.9742318041279789,,True,,1552.0809859603312,1553,False,False,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,geth,0.0217821034604164,0.001,0.020992038542143193,0.022493156764223574,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_access],0.0,0.9747023456350069,0.974408186863321,,False,,1633.6577595312299,1634,False,True,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,geth,0.02075787096953344,0.001,0.01998806021982274,0.02148747304049708,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_access],0.0,0.9776268624061156,0.977366709643396,,True,,1556.8403227150081,1557,False,False,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,nethermind,0.00861309957631067,0.001,0.008305311166448549,0.008906022763537922,test_sload_bloated,SLOAD,target_coef,presets[cold_storage_sload],0.0,0.9833612103407169,0.9830472709131832,,False,,645.9824682233003,646,False,False,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,nethermind,0.008799651196460955,0.001,0.008481222871049176,0.009118062567782437,test_sload_bloated,SLOAD,target_coef,presets[cold_storage_sload],0.0,0.9850437464928795,0.984761553030481,,True,,659.9738397345716,660,False,False,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,nethermind,0.008742240752144552,0.001,0.008344219803772715,0.009141323176711888,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_access],0.0,0.9699821161310023,0.9694157409636627,,False,,655.6680564108414,656,False,False,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,nethermind,0.00896919643807858,0.001,0.008713344807177927,0.009246140775219697,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_access],0.0,0.9838303052407983,0.983525216660436,,True,,672.6897328558936,673,False,True,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,reth,0.004068597767248713,0.001,0.003951225079466856,0.004190306250551579,test_sload_bloated,SLOAD,target_coef,presets[cold_storage_sload],0.0,0.9780709890968399,0.9777786022847977,,False,,305.1448325436534,306,False,False,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,reth,0.004047228215290759,0.001,0.003908330831593589,0.004175017435914964,test_sload_bloated,SLOAD,target_coef,presets[cold_storage_sload],0.0,0.9814321213275243,0.9811845496118913,,True,,303.5421161468069,304,False,False,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,reth,0.004128130528256543,0.001,0.0040117845823268525,0.004245774510873785,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_access],0.0,0.9877290241652672,0.9875654111541374,,False,,309.60978961924076,310,False,False,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,reth,0.0041443643410347675,0.001,0.004012991060272474,0.004264749991769956,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_access],0.0,0.9801325941808607,0.9798676954366056,,True,,310.82732557760755,311,False,True,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_WRITE,besu,0.13644398841938968,0.001,0.12903017395895722,0.1431853682211382,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_write],0.0,0.9352718679763636,0.934604567646223,,False,,10233.299131454225,10234,False,True,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_WRITE,besu,0.09320456752583738,0.001,0.09057709641651104,0.09596824810922862,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_write],0.0,0.9768866541564991,0.9766483722405868,,True,,6990.342564437803,6991,False,False,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_WRITE,erigon,0.22802386691330054,0.001,0.22397285781839807,0.2319087680894952,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_write],0.0,0.9959502263160975,0.9958738154918729,,False,,17101.79001849754,17102,False,True,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_WRITE,erigon,0.14005052532908926,0.001,0.13694963975475716,0.14321648522991642,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_write],0.0,0.9942354582036403,0.9941266932640864,,True,,10503.789399681695,10504,False,False,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_WRITE,ethrex,0.0,1.0,0.0,0.0,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_write],0.0,0.0,-0.01333333333333342,,False,,0.0,0,True,False,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_WRITE,ethrex,0.00914028686368658,0.001,0.005768494880837529,0.011741708323075545,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_write],0.0,0.21407066633238925,0.20359160855015446,,True,,685.5215147764935,686,True,True,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_WRITE,geth,0.13805574742565077,0.001,0.1268581528420089,0.14796668323095788,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_write],0.0,0.8759386016341506,0.8744960272345477,,False,,10354.181056923808,10355,False,True,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_WRITE,geth,0.09204910874807254,0.001,0.0903407230635311,0.09378476688797685,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_write],0.0,0.9927902823440155,0.9927064484177831,,True,,6903.6831561054405,6904,False,False,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_WRITE,nethermind,0.07467482746026698,0.001,0.07104521740431845,0.07793198996334373,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_write],0.0,0.9637724883533243,0.9630889503977267,,False,,5600.612059520023,5601,False,True,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_WRITE,nethermind,0.059313151643923555,0.001,0.057482954127815816,0.06112117672824059,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_write],0.0,0.9835279424966582,0.9832171489588593,,True,,4448.486373294267,4449,False,False,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_WRITE,reth,0.04119111144353946,0.001,0.03875702791181559,0.04372741587590744,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_write],0.0,0.918467127469916,0.9173800225028482,,False,,3089.3333582654595,3090,False,True,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_WRITE,reth,0.027493425295371462,0.001,0.02674426087364662,0.02831727210461989,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_write],0.0,0.985363204002123,0.9851680467221513,,True,,2062.00689715286,2063,False,False,test_sstore_bloated,SSTORE,target_coef
WARM_ACCESS,besu,9.094438817988532e-05,0.001,7.460629795167525e-05,0.00010770353573606274,test_ext_account_query_warm,BALANCE,target_coef,presets[warm_account_access],0.0,0.4662149776711668,0.46071203929664284,,,BALANCE,6.820829113491399,7,True,False,test_ext_account_query_warm,BALANCE,target_coef
WARM_ACCESS,besu,0.0004112906309697168,0.001,0.00035285741889566304,0.0004692724996869515,test_ext_account_query_warm,CALL,target_coef,presets[warm_account_access],0.0,0.6796757830707807,0.6763734715560465,,,CALL,30.84679732272876,31,False,False,test_ext_account_query_warm,CALL,target_coef
WARM_ACCESS,besu,0.0004493435606672355,0.001,0.0003974795783236134,0.0005053535555880871,test_ext_account_query_warm,CALLCODE,target_coef,presets[warm_account_access],0.0,0.7591593952692394,0.7566765024369635,,,CALLCODE,33.700767050042664,34,False,True,test_ext_account_query_warm,CALLCODE,target_coef
WARM_ACCESS,besu,0.0004023293156790976,0.001,0.0003614871427904002,0.00044279531430066146,test_ext_account_query_warm,DELEGATECALL,target_coef,presets[warm_account_access],0.0,0.7975640446688672,0.7954770760572061,,,DELEGATECALL,30.17469867593232,31,False,False,test_ext_account_query_warm,DELEGATECALL,target_coef
WARM_ACCESS,besu,7.293246294449953e-05,0.001,5.523600782778372e-05,8.872855298569258e-05,test_ext_account_query_warm,EXTCODEHASH,target_coef,presets[warm_account_access],0.0,0.3835628526025989,0.37720783046448136,,,EXTCODEHASH,5.469934720837465,6,True,False,test_ext_account_query_warm,EXTCODEHASH,target_coef
WARM_ACCESS,besu,0.00010048092849182012,0.001,5.47132147571921e-05,0.0001406443824857502,test_ext_account_query_warm,EXTCODESIZE,target_coef,presets[warm_account_access],0.0,0.18169003023000485,0.17325384497464402,,,EXTCODESIZE,7.536069636886509,8,True,False,test_ext_account_query_warm,EXTCODESIZE,target_coef
WARM_ACCESS,besu,0.0003953670244595955,0.001,0.0003408843531139574,0.0004441376168832815,test_ext_account_query_warm,STATICCALL,target_coef,presets[warm_account_access],0.0,0.7089252279208828,0.7059244570747063,,,STATICCALL,29.652526834469665,30,False,False,test_ext_account_query_warm,STATICCALL,target_coef
WARM_ACCESS,besu,6.27030850811714e-05,0.001,4.97473924943459e-05,7.613053065054134e-05,test_sload_same_key_benchmark,SLOAD,target_coef,presets[warm_storage_access_sload],0.0,0.28696074043982,0.2833227850339006,,,,4.702731381087855,5,True,False,test_sload_same_key_benchmark,SLOAD,target_coef
WARM_ACCESS,erigon,4.599598001612415e-05,0.001,3.402528806727675e-05,5.511686553345407e-05,test_ext_account_query_warm,BALANCE,target_coef,presets[warm_account_access],0.0,0.5453185713103141,0.5367396764293766,,,BALANCE,3.4496985012093115,4,False,False,test_ext_account_query_warm,BALANCE,target_coef
WARM_ACCESS,erigon,0.00030717198934703053,0.001,0.00020851312563730515,0.00034998395195507656,test_ext_account_query_warm,CALL,target_coef,presets[warm_account_access],0.0,0.4750922876871828,0.4651883685869409,,,CALL,23.03789920102729,24,True,False,test_ext_account_query_warm,CALL,target_coef
WARM_ACCESS,erigon,0.00010248496931208301,0.001,7.941399616470854e-05,0.00012161517739511423,test_ext_account_query_warm,CALLCODE,target_coef,presets[warm_account_access],0.0,0.6391306333410334,0.6323217773663359,,,CALLCODE,7.686372698406226,8,False,False,test_ext_account_query_warm,CALLCODE,target_coef
