test_name,client_name,target_opcode,source_label,param_existing_slots,nobs,intercept_runtime_ms,intercept_pvalue,rsquared,rsquared_adj,target_coef_runtime_ms,target_coef_pvalue,target_coef_conf_int_low,target_coef_conf_int_high,param_opcode,param_account_mode
test_account_access,besu,BALANCE,models.custom[0],,99,774.4079759184738,0.001,0.891489993052887,0.8903713331874529,0.04409692509215062,0.001,0.04082808163087488,0.04731822287236258,BALANCE,AccountMode.EXISTING_CONTRACT_DIFF_MAX
test_account_access,erigon,BALANCE,models.custom[0],,55,309.7276484791144,0.001,0.942319134493228,0.9412308162761192,0.024825264287321937,0.001,0.02314783961564193,0.026231494423861457,BALANCE,AccountMode.EXISTING_CONTRACT_DIFF_MAX
test_account_access,ethrex,BALANCE,models.custom[0],,77,225.41065166299606,0.001,0.980995919060521,0.9807425313146613,0.0185394726860263,0.001,0.01784824098553518,0.019176981217320258,BALANCE,AccountMode.EXISTING_CONTRACT_DIFF_MAX
test_account_access,geth,BALANCE,models.custom[0],,88,302.4382501617873,0.001,0.9829816578153918,0.9827837701155708,0.02106570379649382,0.001,0.02028833883090919,0.02181616146556241,BALANCE,AccountMode.EXISTING_CONTRACT_DIFF_MAX
test_account_access,nethermind,BALANCE,models.custom[0],,55,115.56665184476125,0.001,0.9742149731414073,0.9737284632006791,0.011420666062250326,0.001,0.010945755919601563,0.01194820768804045,BALANCE,AccountMode.EXISTING_CONTRACT_DIFF_MAX
test_account_access,reth,BALANCE,models.custom[0],,77,132.1980234009569,0.001,0.9902769935281978,0.9901473534419071,0.020856872797209155,0.001,0.020308183776151168,0.021345815563889196,BALANCE,AccountMode.EXISTING_CONTRACT_DIFF_MAX
test_account_access,besu,BALANCE,models.custom[0],,99,310.1927755804764,0.001,0.825067015409303,0.8232635825784711,0.026199206711520314,0.001,0.02402997067173837,0.028598625483223193,BALANCE,AccountMode.EXISTING_CONTRACT_MINIMAL
test_account_access,erigon,BALANCE,models.custom[0],,55,321.2434791643184,0.001,0.9408921686457689,0.9397769265447456,0.023855288380593236,0.001,0.022187428622157234,0.02516993621480534,BALANCE,AccountMode.EXISTING_CONTRACT_MINIMAL
test_account_access,ethrex,BALANCE,models.custom[0],,77,220.20256523024895,0.001,0.9816010368829748,0.9813557173747478,0.018612011421216334,0.001,0.01796171936508708,0.01928561350166898,BALANCE,AccountMode.EXISTING_CONTRACT_MINIMAL
test_account_access,geth,BALANCE,models.custom[0],,88,404.5685174878949,0.001,0.9960741121419769,0.9960284622831628,0.019764856460648354,0.001,0.01949821687879591,0.020010694619986658,BALANCE,AccountMode.EXISTING_CONTRACT_MINIMAL
