gas_param,client_name,runtime_ms,pvalue,conf_int_low,conf_int_high,test_name,target_opcode,model_coef_name,source_label,glue_adjustment,rsquared,rsquared_adj,param_account_mode,param_existing_slots,param_opcode,new_gas_decimal,new_gas_rounded,poor_fit,is_winner,selected_test,selected_opcode,selected_model_coef_name
COLD_STORAGE_ACCESS,besu,0.008354168073084905,0.001,0.007869239714779389,0.008845312674562187,test_sload_bloated,SLOAD,target_coef,presets[cold_storage_sload],0.0,0.8300466680730867,0.829397991233671,,False,,835.4168073084905,836,False,False,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,besu,0.014611289618965755,0.001,0.014280493870083741,0.014935382739603875,test_sload_bloated,SLOAD,target_coef,presets[cold_storage_sload],0.0,0.9695953598902407,0.969479311645547,,True,,1461.1289618965754,1462,False,False,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,besu,0.00937681105610242,0.001,0.008966072515876134,0.00980843580227334,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_access],0.0,0.8644477006346589,0.8639303254462416,,False,,937.681105610242,938,False,False,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,besu,0.01496412918231346,0.001,0.014598173754944021,0.015386003604386241,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_access],0.0,0.9447471307549852,0.9445362419410729,,True,,1496.412918231346,1497,False,True,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,erigon,0.005967911766782974,0.001,0.00578884290734176,0.0060487329084405895,test_sload_bloated,SLOAD,target_coef,presets[cold_storage_sload],0.0,0.9664091898103845,0.9660628927981204,,False,,596.7911766782975,597,False,True,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,erigon,0.0053627168234537895,0.001,0.005218320738294691,0.005427728111629289,test_sload_bloated,SLOAD,target_coef,presets[cold_storage_sload],0.0,0.9657169908283453,0.9653635577441014,,True,,536.271682345379,537,False,False,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,erigon,0.005900035076989551,0.001,0.005799404574793292,0.005972732890383639,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_access],0.0,0.9706381652896685,0.9703354659627579,,False,,590.003507698955,591,False,False,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,erigon,0.005290984052773562,0.001,0.0051445924705598904,0.00535778379101557,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_access],0.0,0.9711835774788272,0.9708865009579903,,True,,529.0984052773562,530,False,False,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,ethrex,0.008304590090799539,0.001,0.008144324188041709,0.008443073642801908,test_sload_bloated,SLOAD,target_coef,presets[cold_storage_sload],0.0,0.9040153100206214,0.9034636738713147,,False,,830.459009079954,831,False,False,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,ethrex,0.024045783640954332,0.001,0.023883671698182087,0.02420142969727737,test_sload_bloated,SLOAD,target_coef,presets[cold_storage_sload],0.0,0.9841479650588867,0.9840568614097999,,True,,2404.5783640954332,2405,False,False,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,ethrex,0.00894371639021616,0.001,0.008801789704492073,0.009076236434771706,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_access],0.0,0.9320040385725034,0.931613257184989,,False,,894.371639021616,895,False,False,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,ethrex,0.024924111574284667,0.001,0.024766464127061502,0.025091093525980584,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_access],0.0,0.986048463039301,0.9859682817924005,,True,,2492.4111574284666,2493,False,True,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,geth,0.024428444724093456,0.001,0.023769723680631537,0.025089047273283253,test_sload_bloated,SLOAD,target_coef,presets[cold_storage_sload],0.0,0.9738943656715809,0.9737342084057624,,False,,2442.8444724093456,2443,False,True,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,geth,0.023777517122654863,0.001,0.023044292545104376,0.024407690428795453,test_sload_bloated,SLOAD,target_coef,presets[cold_storage_sload],0.0,0.9664246535596064,0.9662186698391132,,True,,2377.7517122654863,2378,False,False,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,geth,0.02430435611311941,0.001,0.023666046601453078,0.02487386247855496,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_access],0.0,0.9749910004049006,0.9748375709595319,,False,,2430.435611311941,2431,False,False,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,geth,0.02332928882697127,0.001,0.02264051165274189,0.023957113259197107,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_access],0.0,0.9701305647763758,0.9699473167075192,,True,,2332.928882697127,2333,False,False,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,nethermind,0.002845436358588658,0.001,0.002641396153209992,0.003051342277994353,test_sload_bloated,SLOAD,target_coef,presets[cold_storage_sload],0.0,0.8768770470570133,0.8757370197149486,,False,,284.5436358588658,285,False,False,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,nethermind,0.007967828684370588,0.001,0.007675982832023357,0.008244374321002147,test_sload_bloated,SLOAD,target_coef,presets[cold_storage_sload],0.0,0.9691926873520105,0.9689074344571217,,True,,796.7828684370587,797,False,True,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,nethermind,0.0030023526632163163,0.001,0.0028127615653817002,0.003196823148433989,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_access],0.0,0.8861740289881056,0.8851200848120695,,False,,300.2352663216316,301,False,False,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,nethermind,0.00780079303408893,0.001,0.0075444476539500436,0.008066276982184475,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_access],0.0,0.9712182602007023,0.9709517626099681,,True,,780.079303408893,781,False,False,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,reth,0.001315425965483492,0.001,0.0012731372718646384,0.0013594973282493438,test_sload_bloated,SLOAD,target_coef,presets[cold_storage_sload],0.0,0.9516647335634986,0.9514181250612715,,False,,131.54259654834922,132,False,False,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,reth,0.0015318060645829938,0.001,0.001494709689384094,0.001570246749786724,test_sload_bloated,SLOAD,target_coef,presets[cold_storage_sload],0.0,0.9740673072432644,0.9739349975863423,,True,,153.1806064582994,154,False,False,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,reth,0.0013408467475396627,0.001,0.0012986375788182414,0.0013827623798223193,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_access],0.0,0.9527788988696281,0.9525379748842691,,False,,134.08467475396628,135,False,False,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,reth,0.0015361321793601092,0.001,0.0015032269588633235,0.0015715951362900835,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_access],0.0,0.9750637246914775,0.9749364987970462,,True,,153.61321793601093,154,False,True,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_WRITE,besu,0.20777650960831404,0.001,0.2003145188444754,0.21526196482738746,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_write],0.0,0.9115815905712269,0.9112441157260789,,False,,20777.650960831405,20778,False,True,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_WRITE,besu,0.08178500410878149,0.001,0.08027510788635842,0.08329248024792889,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_write],0.0,0.9758432527299239,0.9757510514044656,,True,,8178.500410878149,8179,False,False,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_WRITE,erigon,0.08148244854992669,0.001,0.07849688907199447,0.08451430863290839,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_write],0.0,0.9701527959783234,0.9698450928440793,,False,,8148.244854992669,8149,False,True,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_WRITE,erigon,0.07440227041493377,0.001,0.07311750747942279,0.07567880269278875,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_write],0.0,0.9932044527887728,0.9931343956010281,,True,,7440.227041493377,7441,False,False,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_WRITE,ethrex,0.0,1.0,0.0,0.0,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_write],0.0,0.0,-0.005747126436781658,,False,,0.0,0,True,False,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_WRITE,ethrex,0.037479383859810644,0.001,0.03716409235147287,0.03783148435898853,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_write],0.0,0.997332805319546,0.997317476614486,,True,,3747.938385981064,3748,False,True,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_WRITE,geth,0.13122960388196325,0.001,0.1262365277458234,0.13638387554181652,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_write],0.0,0.9283997159909859,0.9279604504449184,,False,,13122.960388196325,13123,False,True,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_WRITE,geth,0.09314801326159473,0.001,0.09159585586593476,0.09473097160432087,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_write],0.0,0.9889798964394425,0.9889122884421385,,True,,9314.801326159473,9315,False,False,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_WRITE,nethermind,0.04390192174450499,0.001,0.03597687166382898,0.05192548869833494,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_write],0.0,0.5615083625245595,0.5574482547701574,,False,,4390.192174450499,4391,False,True,test_sstore_bloated,SSTORE,target_coef
