gas_param,client_name,runtime_ms,pvalue,conf_int_low,conf_int_high,test_name,target_opcode,model_coef_name,glue_adjustment,rsquared,rsquared_adj,param_account_mode,param_existing_slots,param_opcode,new_gas_decimal,new_gas_rounded,poor_fit,is_winner,selected_test,selected_opcode,selected_model_coef_name
STORAGE_WRITE,reth,0.07152451774369699,0.001,0.06986859686714966,0.07931501557074824,test_sstore_bloated,SSTORE,update,0.0,0.5997173389089987,0.5988268324327117,,False,,7152.451774369699,7153,False,False,test_sstore_bloated,SSTORE,update
STORAGE_WRITE,reth,0.1713844702030984,0.001,0.17060461077555675,0.1721963412795439,test_sstore_bloated,SSTORE,update,0.0,0.9952189037248335,0.9952082672481367,,True,,17138.44702030984,17139,False,True,test_sstore_bloated,SSTORE,update
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.025773216936307186,0.001,0.025008360068456675,0.02654808297978377,test_account_access,BALANCE,target_coef,0.0,0.9404887056258875,0.9403131560849609,AccountMode.EXISTING_CONTRACT,,BALANCE,2577.3216936307185,2578,False,False,test_account_access,BALANCE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.009457413150121899,0.001,0.00889859267258424,0.01005832584499314,test_account_access,BALANCE,target_coef,0.0,0.8259040080396309,0.8253904505412227,AccountMode.EXISTING_EOA,,BALANCE,945.74131501219,946,False,False,test_account_access,BALANCE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.009516586668496575,0.001,0.009207222311765958,0.009856744276280083,test_account_access,BALANCE,target_coef,0.0,0.9177522033661493,0.9175095844970229,AccountMode.NON_EXISTING_ACCOUNT,,BALANCE,951.6586668496574,952,False,False,test_account_access,BALANCE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.009516586668496575,0.001,0.009207222311765958,0.009856744276280083,test_account_access,BALANCE,target_coef,0.0,0.9177522033661493,0.9175095844970229,AccountMode.NON_EXISTING_ACCOUNT,,BALANCE,951.6586668496574,952,False,False,test_account_access,BALANCE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.026229537306544506,0.001,0.025488209079714923,0.02705881758765302,test_account_access,CALL,target_coef,0.0,0.9377626502737219,0.9375793296559713,AccountMode.EXISTING_CONTRACT,,CALL,2622.9537306544507,2623,False,False,test_account_access,CALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.012398726145268412,0.001,0.012002234120172865,0.012844358015099283,test_account_access,CALL,target_coef,0.0,0.9427747946224061,0.9426062373164338,AccountMode.EXISTING_EOA,,CALL,1239.8726145268413,1240,False,False,test_account_access,CALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.012401893549654543,0.001,0.01226482934047005,0.012624789551652848,test_account_access,CALL,target_coef,0.0,0.9805483085910074,0.9804910134764007,AccountMode.NON_EXISTING_ACCOUNT,,CALL,1240.1893549654542,1241,False,False,test_account_access,CALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.012401893549654543,0.001,0.01226482934047005,0.012624789551652848,test_account_access,CALL,target_coef,0.0,0.9805483085910074,0.9804910134764007,AccountMode.NON_EXISTING_ACCOUNT,,CALL,1240.1893549654542,1241,False,False,test_account_access,CALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.0328921605008866,0.001,0.03257162385576233,0.03322545356735835,test_account_access,CALLCODE,target_coef,0.0,0.9736638744669361,0.973586301195852,AccountMode.EXISTING_CONTRACT,,CALLCODE,3289.21605008866,3290,False,True,test_account_access,CALLCODE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.014032916349076852,0.001,0.01381903161411113,0.014249169739170594,test_account_access,CALLCODE,target_coef,0.0,0.9450640488827396,0.9449022345937345,AccountMode.EXISTING_EOA,,CALLCODE,1403.2916349076852,1404,False,False,test_account_access,CALLCODE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.015278161504581746,0.001,0.015035257510159857,0.01552306058699287,test_account_access,CALLCODE,target_coef,0.0,0.9319123685201834,0.9317118158501398,AccountMode.NON_EXISTING_ACCOUNT,,CALLCODE,1527.8161504581744,1528,False,False,test_account_access,CALLCODE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.015278161504581746,0.001,0.015035257510159857,0.01552306058699287,test_account_access,CALLCODE,target_coef,0.0,0.9319123685201834,0.9317118158501398,AccountMode.NON_EXISTING_ACCOUNT,,CALLCODE,1527.8161504581744,1528,False,False,test_account_access,CALLCODE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.02949115238531894,0.001,0.028828427717700042,0.030077090382185215,test_account_access,DELEGATECALL,target_coef,0.0,0.9627298320338267,0.9626198905354014,AccountMode.EXISTING_CONTRACT,,DELEGATECALL,2949.115238531894,2950,False,False,test_account_access,DELEGATECALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.009808745325967412,0.001,0.009285329879257377,0.010339320250507884,test_account_access,DELEGATECALL,target_coef,0.0,0.8354535030694221,0.8349681151728717,AccountMode.EXISTING_EOA,,DELEGATECALL,980.8745325967412,981,False,False,test_account_access,DELEGATECALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.010559311867942456,0.001,0.01019730677793711,0.01090636168093781,test_account_access,DELEGATECALL,target_coef,0.0,0.9112450595068112,0.9109832455230555,AccountMode.NON_EXISTING_ACCOUNT,,DELEGATECALL,1055.9311867942456,1056,False,False,test_account_access,DELEGATECALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.010559311867942456,0.001,0.01019730677793711,0.01090636168093781,test_account_access,DELEGATECALL,target_coef,0.0,0.9112450595068112,0.9109832455230555,AccountMode.NON_EXISTING_ACCOUNT,,DELEGATECALL,1055.9311867942456,1056,False,False,test_account_access,DELEGATECALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.0018895738161018233,0.001,0.0017905480570801881,0.001995208627248084,test_account_access,EXTCODECOPY,target_coef,0.0,0.8242343266673161,0.8237158438551253,AccountMode.EXISTING_CONTRACT,,EXTCODECOPY,188.95738161018235,189,False,False,test_account_access,EXTCODECOPY,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.00043601671618734316,0.001,0.00041494430400906054,0.00045578104815088003,test_account_access,EXTCODECOPY,target_coef,0.0,0.8317881313147505,0.8312919311121392,AccountMode.NON_EXISTING_ACCOUNT,,EXTCODECOPY,43.60167161873432,44,False,False,test_account_access,EXTCODECOPY,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.00043601671618734316,0.001,0.00041494430400906054,0.00045578104815088003,test_account_access,EXTCODECOPY,target_coef,0.0,0.8317881313147505,0.8312919311121392,AccountMode.NON_EXISTING_ACCOUNT,,EXTCODECOPY,43.60167161873432,44,False,False,test_account_access,EXTCODECOPY,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.026343666153471886,0.001,0.025611968522809857,0.027117762457618853,test_account_access,EXTCODEHASH,target_coef,0.0,0.9457457800542103,0.9455857381074675,AccountMode.EXISTING_CONTRACT,,EXTCODEHASH,2634.3666153471886,2635,False,False,test_account_access,EXTCODEHASH,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.009268012582419714,0.001,0.008895716535912718,0.009684050447619719,test_account_access,EXTCODEHASH,target_coef,0.0,0.8991616841581537,0.8988642259993281,AccountMode.NON_EXISTING_ACCOUNT,,EXTCODEHASH,926.8012582419714,927,False,False,test_account_access,EXTCODEHASH,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.009268012582419714,0.001,0.008895716535912718,0.009684050447619719,test_account_access,EXTCODEHASH,target_coef,0.0,0.8991616841581537,0.8988642259993281,AccountMode.NON_EXISTING_ACCOUNT,,EXTCODEHASH,926.8012582419714,927,False,False,test_account_access,EXTCODEHASH,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.026443041007377963,0.001,0.025759513660145558,0.027201858015793102,test_account_access,EXTCODESIZE,target_coef,0.0,0.9478071922391863,0.9476532311543462,AccountMode.EXISTING_CONTRACT,,EXTCODESIZE,2644.304100737796,2645,False,False,test_account_access,EXTCODESIZE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.009378463300970826,0.001,0.00900926937309478,0.009788279835943974,test_account_access,EXTCODESIZE,target_coef,0.0,0.8942460675616483,0.8939341090588803,AccountMode.NON_EXISTING_ACCOUNT,,EXTCODESIZE,937.8463300970826,938,False,False,test_account_access,EXTCODESIZE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.009378463300970826,0.001,0.00900926937309478,0.009788279835943974,test_account_access,EXTCODESIZE,target_coef,0.0,0.8942460675616483,0.8939341090588803,AccountMode.NON_EXISTING_ACCOUNT,,EXTCODESIZE,937.8463300970826,938,False,False,test_account_access,EXTCODESIZE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.02948803249235584,0.001,0.028620439086550046,0.030264185531130295,test_account_access,STATICCALL,target_coef,0.0,0.9490284826379087,0.9488781241796135,AccountMode.EXISTING_CONTRACT,,STATICCALL,2948.8032492355837,2949,False,False,test_account_access,STATICCALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.010741622982428263,0.001,0.010224515414446776,0.01127979080916919,test_account_access,STATICCALL,target_coef,0.0,0.8564916314979555,0.8560683029773005,AccountMode.EXISTING_EOA,,STATICCALL,1074.1622982428262,1075,False,False,test_account_access,STATICCALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.011693009123264295,0.001,0.011242723038653197,0.012167212135438215,test_account_access,STATICCALL,target_coef,0.0,0.9068761054774493,0.9066014037236955,AccountMode.NON_EXISTING_ACCOUNT,,STATICCALL,1169.3009123264294,1170,False,False,test_account_access,STATICCALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.011693009123264295,0.001,0.011242723038653197,0.012167212135438215,test_account_access,STATICCALL,target_coef,0.0,0.9068761054774493,0.9066014037236955,AccountMode.NON_EXISTING_ACCOUNT,,STATICCALL,1169.3009123264294,1170,False,False,test_account_access,STATICCALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.03675880118850231,0.001,0.03484153515261311,0.038465074905782784,test_account_access,BALANCE,target_coef,0.0,0.8981687781955556,0.8975835412886335,AccountMode.EXISTING_CONTRACT,,BALANCE,3675.880118850231,3676,False,False,test_account_access,BALANCE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.009897639963544438,0.001,0.009799798214898608,0.009994904379470806,test_account_access,BALANCE,target_coef,0.0,0.995621671264296,0.9955965084554701,AccountMode.EXISTING_EOA,,BALANCE,989.7639963544439,990,False,False,test_account_access,BALANCE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.009068787268375374,0.001,0.008990764996812768,0.00914425482612672,test_account_access,BALANCE,target_coef,0.0,0.9964518169189178,0.99643142506213,AccountMode.NON_EXISTING_ACCOUNT,,BALANCE,906.8787268375373,907,False,False,test_account_access,BALANCE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.009068787268375374,0.001,0.008990764996812768,0.00914425482612672,test_account_access,BALANCE,target_coef,0.0,0.9964518169189178,0.99643142506213,AccountMode.NON_EXISTING_ACCOUNT,,BALANCE,906.8787268375373,907,False,False,test_account_access,BALANCE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.0005200140302198596,0.453,0.0,0.016151600332766573,test_account_access,CALL,target_coef,0.0,0.9793879577229645,0.9792698371368497,AccountMode.EXISTING_CONTRACT,,CALL,52.00140302198596,53,True,False,test_account_access,CALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.0,1.0,0.0,0.0,test_account_access,CALL,target_coef,0.0,0.9864652580158422,0.9863876950245289,AccountMode.EXISTING_EOA,,CALL,0.0,0,True,False,test_account_access,CALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.005689716824883575,0.001,0.0045524266193299094,0.006798851550900592,test_account_access,CALL,target_coef,0.0,0.9310680387208092,0.9306730131547394,AccountMode.NON_EXISTING_ACCOUNT,,CALL,568.9716824883574,569,False,False,test_account_access,CALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.005689716824883575,0.001,0.0045524266193299094,0.006798851550900592,test_account_access,CALL,target_coef,0.0,0.9310680387208092,0.9306730131547394,AccountMode.NON_EXISTING_ACCOUNT,,CALL,568.9716824883574,569,False,False,test_account_access,CALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.10352960325708115,0.001,0.10175722857552037,0.10552952797870659,test_account_access,CALLCODE,target_coef,0.0,0.9578116970242723,0.9575699302450418,AccountMode.EXISTING_CONTRACT,,CALLCODE,10352.960325708116,10353,False,True,test_account_access,CALLCODE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.0106211759858602,0.001,0.010577912490708876,0.010660769661903994,test_account_access,CALLCODE,target_coef,0.0,0.9960988324009298,0.996076476139617,AccountMode.EXISTING_EOA,,CALLCODE,1062.11759858602,1063,False,False,test_account_access,CALLCODE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.009392411032232796,0.001,0.00929518165835084,0.009482974304954258,test_account_access,CALLCODE,target_coef,0.0,0.9426514299863764,0.9423227848860118,AccountMode.NON_EXISTING_ACCOUNT,,CALLCODE,939.2411032232795,940,False,False,test_account_access,CALLCODE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.009392411032232796,0.001,0.00929518165835084,0.009482974304954258,test_account_access,CALLCODE,target_coef,0.0,0.9426514299863764,0.9423227848860118,AccountMode.NON_EXISTING_ACCOUNT,,CALLCODE,939.2411032232795,940,False,False,test_account_access,CALLCODE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.0878082916663698,0.001,0.082891855790178,0.09234761786817042,test_account_access,DELEGATECALL,target_coef,0.0,0.8709428549466625,0.8702011472164709,AccountMode.EXISTING_CONTRACT,,DELEGATECALL,8780.82916663698,8781,False,False,test_account_access,DELEGATECALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.010131862540693523,0.001,0.010035724294954742,0.010233632832171442,test_account_access,DELEGATECALL,target_coef,0.0,0.9950349766855238,0.9950064420687739,AccountMode.EXISTING_EOA,,DELEGATECALL,1013.1862540693523,1014,False,False,test_account_access,DELEGATECALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.009556709784498974,0.001,0.009482914596791467,0.009642967244228348,test_account_access,DELEGATECALL,target_coef,0.0,0.9968391763837027,0.9968210107307355,AccountMode.NON_EXISTING_ACCOUNT,,DELEGATECALL,955.6709784498975,956,False,False,test_account_access,DELEGATECALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.009556709784498974,0.001,0.009482914596791467,0.009642967244228348,test_account_access,DELEGATECALL,target_coef,0.0,0.9968391763837027,0.9968210107307355,AccountMode.NON_EXISTING_ACCOUNT,,DELEGATECALL,955.6709784498975,956,False,False,test_account_access,DELEGATECALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.0003183988642006986,0.001,0.0002953507306690112,0.0003389404732109028,test_account_access,EXTCODECOPY,target_coef,0.0,0.8493136738210683,0.8484476604522239,AccountMode.EXISTING_CONTRACT,,EXTCODECOPY,31.83988642006986,32,False,False,test_account_access,EXTCODECOPY,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,6.371317396394544e-05,0.001,5.8203206752629745e-05,6.91551942978106e-05,test_account_access,EXTCODECOPY,target_coef,0.0,0.753528174344108,0.7521116695989591,AccountMode.NON_EXISTING_ACCOUNT,,EXTCODECOPY,6.371317396394543,7,False,False,test_account_access,EXTCODECOPY,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,6.371317396394544e-05,0.001,5.8203206752629745e-05,6.91551942978106e-05,test_account_access,EXTCODECOPY,target_coef,0.0,0.753528174344108,0.7521116695989591,AccountMode.NON_EXISTING_ACCOUNT,,EXTCODECOPY,6.371317396394543,7,False,False,test_account_access,EXTCODECOPY,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.036314419520321564,0.001,0.034523727742193366,0.03803835880744204,test_account_access,EXTCODEHASH,target_coef,0.0,0.8968938536884267,0.8963012896291648,AccountMode.EXISTING_CONTRACT,,EXTCODEHASH,3631.441952032156,3632,False,False,test_account_access,EXTCODEHASH,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.008626606504865963,0.001,0.008560475121038092,0.008692334301321122,test_account_access,EXTCODEHASH,target_coef,0.0,0.9970312706609619,0.9970142089980938,AccountMode.NON_EXISTING_ACCOUNT,,EXTCODEHASH,862.6606504865964,863,False,False,test_account_access,EXTCODEHASH,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.008626606504865963,0.001,0.008560475121038092,0.008692334301321122,test_account_access,EXTCODEHASH,target_coef,0.0,0.9970312706609619,0.9970142089980938,AccountMode.NON_EXISTING_ACCOUNT,,EXTCODEHASH,862.6606504865964,863,False,False,test_account_access,EXTCODEHASH,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.08653308136054032,0.001,0.0814966953020809,0.09109873852461306,test_account_access,EXTCODESIZE,target_coef,0.0,0.8702187226391718,0.8694728532290521,AccountMode.EXISTING_CONTRACT,,EXTCODESIZE,8653.308136054031,8654,False,False,test_account_access,EXTCODESIZE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.008806937945190826,0.001,0.008712845674021443,0.00891196457231632,test_account_access,EXTCODESIZE,target_coef,0.0,0.995574921096882,0.995549489608933,AccountMode.NON_EXISTING_ACCOUNT,,EXTCODESIZE,880.6937945190825,881,False,False,test_account_access,EXTCODESIZE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.008806937945190826,0.001,0.008712845674021443,0.00891196457231632,test_account_access,EXTCODESIZE,target_coef,0.0,0.995574921096882,0.995549489608933,AccountMode.NON_EXISTING_ACCOUNT,,EXTCODESIZE,880.6937945190825,881,False,False,test_account_access,EXTCODESIZE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.08817980608756769,0.001,0.08310205536218034,0.09295769550344427,test_account_access,STATICCALL,target_coef,0.0,0.8699957117776467,0.8692485606959091,AccountMode.EXISTING_CONTRACT,,STATICCALL,8817.980608756769,8818,False,False,test_account_access,STATICCALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.010318890233893745,0.001,0.010218598636050331,0.01041376341252333,test_account_access,STATICCALL,target_coef,0.0,0.9957528006114245,0.9957283914195361,AccountMode.EXISTING_EOA,,STATICCALL,1031.8890233893744,1032,False,False,test_account_access,STATICCALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.011865833243190946,0.001,0.011739105943449107,0.011934922199660265,test_account_access,STATICCALL,target_coef,0.0,0.9952200644492497,0.9951925935552799,AccountMode.NON_EXISTING_ACCOUNT,,STATICCALL,1186.5833243190946,1187,False,False,test_account_access,STATICCALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.011865833243190946,0.001,0.011739105943449107,0.011934922199660265,test_account_access,STATICCALL,target_coef,0.0,0.9952200644492497,0.9951925935552799,AccountMode.NON_EXISTING_ACCOUNT,,STATICCALL,1186.5833243190946,1187,False,False,test_account_access,STATICCALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,nethermind,0.0244203159744321,0.001,0.022321731343511352,0.026482176523468886,test_account_access,BALANCE,target_coef,0.0,0.7068945670790273,0.7057758440526114,AccountMode.EXISTING_CONTRACT,,BALANCE,2442.03159744321,2443,False,False,test_account_access,BALANCE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,nethermind,0.00369847978702095,0.001,0.0035552935707662257,0.003841662531720149,test_account_access,BALANCE,target_coef,0.0,0.9048905405096517,0.90452752730549,AccountMode.EXISTING_EOA,,BALANCE,369.84797870209496,370,False,False,test_account_access,BALANCE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,nethermind,0.003523771482838734,0.001,0.0033709839658735774,0.003659865411986655,test_account_access,BALANCE,target_coef,0.0,0.9286019860104312,0.9283294745066543,AccountMode.NON_EXISTING_ACCOUNT,,BALANCE,352.3771482838734,353,False,False,test_account_access,BALANCE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,nethermind,0.003523771482838734,0.001,0.0033709839658735774,0.003659865411986655,test_account_access,BALANCE,target_coef,0.0,0.9286019860104312,0.9283294745066543,AccountMode.NON_EXISTING_ACCOUNT,,BALANCE,352.3771482838734,353,False,False,test_account_access,BALANCE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,nethermind,0.029007993068108123,0.001,0.027607725679686012,0.030310218760672938,test_account_access,CALL,target_coef,0.0,0.8641040833630272,0.8635863846329817,AccountMode.EXISTING_CONTRACT,,CALL,2900.799306810812,2901,False,False,test_account_access,CALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,nethermind,0.0037115806570126443,0.001,0.0034827632560873803,0.00392389127232658,test_account_access,CALL,target_coef,0.0,0.954516825469322,0.9543435562330147,AccountMode.EXISTING_EOA,,CALL,371.15806570126443,372,False,False,test_account_access,CALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,nethermind,0.005244195324833826,0.001,0.005146178913084565,0.005344218188192635,test_account_access,CALL,target_coef,0.0,0.9872024551928547,0.9871537026412084,AccountMode.NON_EXISTING_ACCOUNT,,CALL,524.4195324833826,525,False,False,test_account_access,CALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,nethermind,0.005244195324833826,0.001,0.005146178913084565,0.005344218188192635,test_account_access,CALL,target_coef,0.0,0.9872024551928547,0.9871537026412084,AccountMode.NON_EXISTING_ACCOUNT,,CALL,524.4195324833826,525,False,False,test_account_access,CALL,target_coef
