gas_param,client_name,runtime_ms,pvalue,conf_int_low,conf_int_high,test_name,target_opcode,model_coef_name,source_label,glue_adjustment,rsquared,rsquared_adj,param_account_mode,param_existing_slots,param_opcode,new_gas_decimal,new_gas_rounded,poor_fit,is_winner,selected_test,selected_opcode,selected_model_coef_name
COLD_STORAGE_ACCESS,besu,0.011557358039774243,0.001,0.010930097851217808,0.012185486939147155,test_sload_bloated,SLOAD,target_coef,presets[cold_storage_sload],0.00010732427863866304,0.9770112687985811,0.9764639180556902,,False,,1155.7358039774242,1156,False,False,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,besu,0.02141806862712851,0.001,0.0208737771176543,0.022011093020855233,test_sload_bloated,SLOAD,target_coef,presets[cold_storage_sload],0.00010732427863866304,0.9855691060762773,0.9852255133638077,,True,,2141.8068627128514,2142,False,False,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,besu,0.020646022234005038,0.001,0.019364257089346363,0.02216203075749935,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_access],0.0001989851495405353,0.9661287497245558,0.9653222913846642,,False,,2064.602223400504,2065,False,False,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,besu,0.028938041687498105,0.001,0.02779153432247217,0.030141873798302788,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_access],0.00019793146138560042,0.9878839110581435,0.987595432750004,,True,,2893.8041687498107,2894,False,True,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,erigon,0.0035731868888004836,0.001,0.0034537733257521044,0.003673002588432934,test_sload_bloated,SLOAD,target_coef,presets[cold_storage_sload],3.2340248183650896e-05,0.9912043815191339,0.9909206518907189,,False,,357.31868888004834,358,False,False,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,erigon,0.003832097992042957,0.001,0.003744864273561969,0.003909034166156929,test_sload_bloated,SLOAD,target_coef,presets[cold_storage_sload],3.2340248183650896e-05,0.9975075367895742,0.9974271347505281,,True,,383.2097992042957,384,False,False,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,erigon,0.0035146766198702597,0.001,0.0034016147527603582,0.003624888700040362,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_access],6.59677960292416e-05,0.990900887804124,0.9906073680558699,,False,,351.46766198702596,352,False,False,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,erigon,0.0038386484302158014,0.001,0.003791273253178061,0.0038907387076506624,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_access],6.498622205072362e-05,0.9980122553982311,0.9979481346046257,,True,,383.86484302158016,384,False,True,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,ethrex,0.0018684293992086473,0.001,0.001748057559388143,0.0019755613473941133,test_sload_bloated,SLOAD,target_coef,presets[cold_storage_sload],1.251579972253028e-05,0.9794110227556657,0.9787468621993969,,False,,186.84293992086475,187,False,False,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,ethrex,0.00731127150052002,0.001,0.00721077862142503,0.0074000314704465095,test_sload_bloated,SLOAD,target_coef,presets[cold_storage_sload],1.251579972253028e-05,0.9980924049511666,0.9980308696270107,,True,,731.127150052002,732,False,False,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,ethrex,0.0019062362927796052,0.001,0.0018559366213534078,0.0019740945392116953,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_access],2.4891632190401783e-05,0.9898350081302373,0.9895071051666966,,False,,190.6236292779605,191,False,False,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,ethrex,0.007354120201967332,0.001,0.00726488180931844,0.007433363284109423,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_access],2.4769261500449197e-05,0.9989383489347032,0.9989041021261452,,True,,735.4120201967332,736,False,True,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,geth,0.021966572961842144,0.001,0.02071417818567689,0.023037928643199458,test_sload_bloated,SLOAD,target_coef,presets[cold_storage_sload],3.6287244432375883e-05,0.9748063462573969,0.9742064973587635,,False,,2196.6572961842144,2197,False,False,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,geth,0.022008078893325757,0.001,0.021032609351051126,0.022784546251631774,test_sload_bloated,SLOAD,target_coef,presets[cold_storage_sload],3.6287244432375883e-05,0.9839099088292802,0.9835268114204535,,True,,2200.8078893325755,2201,False,False,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,geth,0.02231874127446877,0.001,0.021142286155296293,0.02337959419807741,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_access],7.286294198218302e-05,0.9771344405690462,0.9765900224873568,,False,,2231.8741274468766,2232,False,True,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,geth,0.021850332456440174,0.001,0.02094225177817394,0.02257717892746825,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_access],7.169772765928466e-05,0.9852533831416843,0.9849022732164863,,True,,2185.0332456440174,2186,False,False,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,nethermind,0.0025902037596693584,0.001,0.0021529485928293932,0.0031680784365279435,test_sload_bloated,SLOAD,target_coef,presets[cold_storage_sload],1.2106651528393377e-05,0.8016214142232296,0.7952221050046242,,False,,259.02037596693583,260,False,False,test_sload_bloated,SLOAD,target_coef
