test_name,client_name,target_opcode,source_label,param_existing_slots,nobs,intercept_runtime_ms,intercept_pvalue,rsquared,rsquared_adj,target_coef_runtime_ms,target_coef_pvalue,target_coef_conf_int_low,target_coef_conf_int_high,param_opcode,param_account_mode
test_account_access,besu,BALANCE,presets[cold_account_code_access],,660,568.4986508505376,0.001,0.8536441160106777,0.8534216906550708,0.02545289688763275,0.001,0.024695463938641266,0.02616029891310302,BALANCE,AccountMode.EXISTING_CONTRACT
test_account_access,erigon,BALANCE,presets[cold_account_code_access],,341,283.78642036282474,0.001,0.9314796724416119,0.9312775475815577,0.02445898722875649,0.001,0.023748293367244013,0.02508414213757386,BALANCE,AccountMode.EXISTING_CONTRACT
test_account_access,ethrex,BALANCE,presets[cold_account_code_access],,484,41.70457709565818,0.001,0.992671376835563,0.9926561722231886,0.00770194352572936,0.001,0.007645023738377338,0.007751480286699185,BALANCE,AccountMode.EXISTING_CONTRACT
test_account_access,geth,BALANCE,presets[cold_account_code_access],,462,686.3057734511347,0.001,0.8605903433797756,0.860287278908862,0.02305904736438073,0.001,0.02216000886995911,0.023979581535590277,BALANCE,AccountMode.EXISTING_CONTRACT
test_account_access,nethermind,BALANCE,presets[cold_account_code_access],,396,183.8932938031074,0.001,0.5362637353396191,0.5350867397440344,0.01305016798593663,0.001,0.01194799437399152,0.014207819557045406,BALANCE,AccountMode.EXISTING_CONTRACT
test_account_access,reth,BALANCE,presets[cold_account_code_access],,583,100.97564669535775,0.001,0.9730537887016164,0.9730074096804487,0.00398665040759796,0.001,0.003928880386981926,0.004041117252500235,BALANCE,AccountMode.EXISTING_CONTRACT
test_account_access,besu,BALANCE,presets[cold_account_nocode_access],,660,585.443921325814,0.001,0.8087626019931794,0.808471967649704,0.012923257896051945,0.001,0.012456597591042744,0.01340045798951254,BALANCE,AccountMode.EXISTING_EOA
test_account_access,erigon,BALANCE,presets[cold_account_nocode_access],,341,12.28743762175212,0.021,0.9664473057659956,0.9663483302667802,0.009516667627728731,0.001,0.009348702326423035,0.009692537440434768,BALANCE,AccountMode.EXISTING_EOA
test_account_access,ethrex,BALANCE,presets[cold_account_nocode_access],,484,42.994295827464484,0.001,0.9937358297658927,0.9937228335620875,0.007218414916267549,0.001,0.007165440631534593,0.007271736894940948,BALANCE,AccountMode.EXISTING_EOA
test_account_access,geth,BALANCE,presets[cold_account_nocode_access],,462,433.0284097549625,0.001,0.9150577632431273,0.9148731062066993,0.010678454644385809,0.001,0.010326426375911128,0.011004200981503768,BALANCE,AccountMode.EXISTING_EOA
test_account_access,nethermind,BALANCE,presets[cold_account_nocode_access],,396,84.34539209402506,0.001,0.8114486117946671,0.810970054971811,0.004150806936027707,0.001,0.003946876380254733,0.004340721562008186,BALANCE,AccountMode.EXISTING_EOA
test_account_access,reth,BALANCE,presets[cold_account_nocode_access],,583,45.24092360999842,0.001,0.922829741141137,0.9226969179761476,0.0010463194462840763,0.001,0.0010212611015243656,0.001073142532399795,BALANCE,AccountMode.EXISTING_EOA
