gas_param,client_name,runtime_ms,pvalue,conf_int_low,conf_int_high,test_name,target_opcode,model_coef_name,source_label,glue_adjustment,rsquared,rsquared_adj,param_account_mode,param_existing_slots,param_opcode,new_gas_decimal,new_gas_rounded,poor_fit,is_winner,selected_test,selected_opcode,selected_model_coef_name
COLD_STORAGE_ACCESS,erigon,0.006132718766020228,0.001,0.006056139567016485,0.0062282594632105635,test_sload_bloated,SLOAD,target_coef,presets[cold_storage_sload],0.0,0.9978946554779351,0.9978267411385137,,False,,613.2718766020228,614,False,True,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,erigon,0.005655711316088794,0.001,0.00546886811694038,0.005820626658441075,test_sload_bloated,SLOAD,target_coef,presets[cold_storage_sload],0.0,0.9908520235137888,0.9905569274981045,,True,,565.5711316088795,566,False,False,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,erigon,0.0061057169716142905,0.001,0.006008231656910553,0.006221797187246587,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_access],0.0,0.9978812801771959,0.9978129343764602,,False,,610.5716971614291,611,False,False,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,erigon,0.005650183919968435,0.001,0.00539836210895702,0.005904384919962412,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_access],0.0,0.9823907793702699,0.9818227399951173,,True,,565.0183919968435,566,False,False,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,geth,0.17024187479252265,0.001,0.15697301705258704,0.18158544216817613,test_sload_bloated,SLOAD,target_coef,presets[cold_storage_sload],0.0,0.8867346895146792,0.8855670059014285,,False,,17024.187479252265,17025,False,True,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,geth,0.16271502048276687,0.001,0.14915029518080578,0.1740498303763518,test_sload_bloated,SLOAD,target_coef,presets[cold_storage_sload],0.0,0.8767841782365124,0.8755139120327652,,True,,16271.502048276687,16272,False,False,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,geth,0.038120342364117404,0.001,0.03371066808248292,0.0421113657397657,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_access],0.0,0.7717674201698114,0.7694145069756857,,False,,3812.0342364117405,3813,False,False,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,geth,0.03262073752763625,0.001,0.028860100020561563,0.03656847794700275,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_access],0.0,0.7648167568067572,0.7623921872893011,,True,,3262.073752763625,3263,False,False,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,nethermind,0.003694311544741581,0.001,0.0034404238419675714,0.003942691907097075,test_sload_bloated,SLOAD,target_coef,presets[cold_storage_sload],0.0,0.8936144833373689,0.8919522096395153,,False,,369.43115447415806,370,False,False,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,nethermind,0.024400634487820545,0.001,0.019172430737711944,0.029557226501973784,test_sload_bloated,SLOAD,target_coef,presets[cold_storage_sload],0.0,0.6116928669297258,0.6056255679755027,,True,,2440.063448782055,2441,False,False,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,nethermind,0.0038180987041020495,0.001,0.0035842863644523085,0.004043405729718709,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_access],0.0,0.9152958864641303,0.9139723846901323,,False,,381.80987041020495,382,False,False,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,nethermind,0.025809725009213923,0.001,0.02118135815414311,0.031041744487784954,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_access],0.0,0.63907826669347,0.6334388646105555,,True,,2580.9725009213926,2581,False,True,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,reth,0.0013185039111529595,0.001,0.0012367965187158212,0.0013969813886898041,test_sload_bloated,SLOAD,target_coef,presets[cold_storage_sload],0.0,0.9533964811844957,0.9526683012030035,,False,,131.85039111529593,132,False,False,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,reth,0.0014345832040209103,0.001,0.0013770564288531717,0.0014842718960881348,test_sload_bloated,SLOAD,target_coef,presets[cold_storage_sload],0.0,0.9731156842205404,0.9726956167864863,,True,,143.45832040209103,144,False,False,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,reth,0.0013282049641997952,0.001,0.0012561335753016312,0.0013958335145531765,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_access],0.0,0.9557057876045707,0.9550136905358921,,False,,132.82049641997952,133,False,False,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,reth,0.0015184625658816889,0.001,0.0014501395380166818,0.0015863090013646408,test_sstore_bloated,SSTORE,target_coef,presets[cold_storage_sstore_access],0.0,0.9683980084485827,0.9679042273305918,,True,,151.84625658816887,152,False,True,test_sstore_bloated,SSTORE,target_coef
