test_name,client_name,target_opcode,source_label,param_existing_slots,nobs,intercept_runtime_ms,intercept_pvalue,rsquared,rsquared_adj,target_coef_runtime_ms,target_coef_pvalue,target_coef_conf_int_low,target_coef_conf_int_high,param_opcode,param_account_mode
test_account_access,besu,BALANCE,presets[cold_account_code_access],,341,503.51530328447006,0.001,0.8578676410736827,0.8574483715783249,0.029420271131083864,0.001,0.02825187813990617,0.03061413384413386,BALANCE,AccountMode.EXISTING_CONTRACT
test_account_access,erigon,BALANCE,presets[cold_account_code_access],,198,256.0969688646933,0.001,0.9137548861586569,0.9133148600676296,0.03406328477615541,0.001,0.03258217456868366,0.03543722429892836,BALANCE,AccountMode.EXISTING_CONTRACT
test_account_access,ethrex,BALANCE,presets[cold_account_code_access],,33,146.28748378205762,0.001,0.9816525280383509,0.9810606741041041,0.018023993990476425,0.001,0.017047927035108507,0.01899546969255449,BALANCE,AccountMode.EXISTING_CONTRACT
test_account_access,geth,BALANCE,presets[cold_account_code_access],,407,738.8451840371276,0.001,0.8683791578850946,0.8680541681514775,0.02309563442072092,0.001,0.022167006744666887,0.02399705040067865,BALANCE,AccountMode.EXISTING_CONTRACT
test_account_access,nethermind,BALANCE,presets[cold_account_code_access],,352,473.9778000319673,0.001,0.8216011400891127,0.8210914290607958,0.01862137319025675,0.001,0.01761536307549995,0.019569611430824498,BALANCE,AccountMode.EXISTING_CONTRACT
test_account_access,reth,BALANCE,presets[cold_account_code_access],,374,264.47182795903143,0.001,0.8967858078247156,0.8965083503188681,0.018493843536605537,0.001,0.017936064738674047,0.019184662414453022,BALANCE,AccountMode.EXISTING_CONTRACT
test_account_access,besu,BALANCE,presets[cold_account_nocode_access],,341,684.0017041045592,0.001,0.7065856658179369,0.7057201368085503,0.013167516304598075,0.001,0.012267741369632513,0.014095320099917609,BALANCE,AccountMode.EXISTING_EOA
test_account_access,erigon,BALANCE,presets[cold_account_nocode_access],,198,14.629511904235915,0.024,0.9725881879192881,0.9724483317352028,0.008979045578257898,0.001,0.00877651036373267,0.009189666212907661,BALANCE,AccountMode.EXISTING_EOA
test_account_access,ethrex,BALANCE,presets[cold_account_nocode_access],,33,161.00599570026478,0.001,0.9796621588785619,0.9790060994875478,0.01758684122080151,0.001,0.016626187091507712,0.018690647744089343,BALANCE,AccountMode.EXISTING_EOA
test_account_access,geth,BALANCE,presets[cold_account_nocode_access],,407,470.94018199795073,0.001,0.9418075028320265,0.941663817653834,0.010588979324746303,0.001,0.01028368756392826,0.010909084666779265,BALANCE,AccountMode.EXISTING_EOA
test_account_access,nethermind,BALANCE,presets[cold_account_nocode_access],,352,85.49377194136606,0.001,0.9416641238466436,0.9414974499147768,0.0034296432242692707,0.001,0.003335522932757781,0.003510649626959013,BALANCE,AccountMode.EXISTING_EOA
test_account_access,reth,BALANCE,presets[cold_account_nocode_access],,374,41.36898931230204,0.001,0.9467900517543022,0.9466470142590181,0.0012170042275106035,0.001,0.0011876093617864542,0.0012486552671116813,BALANCE,AccountMode.EXISTING_EOA
test_account_access,besu,BALANCE,presets[cold_account_code_access],,341,537.1474214106572,0.001,0.7656879312177971,0.7649967451741918,0.013607587552937487,0.001,0.012722475845286957,0.014347611831300414,BALANCE,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,besu,BALANCE,presets[cold_account_nocode_access],,341,537.1474214106572,0.001,0.7656879312177971,0.7649967451741918,0.013607587552937487,0.001,0.012722475845286957,0.014347611831300414,BALANCE,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,erigon,BALANCE,presets[cold_account_code_access],,198,1.6225781771662764,0.387,0.9618240295387499,0.9616292541792537,0.008232634599013628,0.001,0.008010306463026745,0.008331324896751664,BALANCE,AccountMode.NON_EXISTING_ACCOUNT
