test_name,client_name,target_opcode,source_label,param_existing_slots,nobs,intercept_runtime_ms,intercept_pvalue,rsquared,rsquared_adj,target_coef_runtime_ms,target_coef_pvalue,target_coef_conf_int_low,target_coef_conf_int_high,param_opcode,param_account_mode
test_account_access,besu,BALANCE,presets[cold_account_code_access],,55,427.21640398861723,0.001,0.9824531481419537,0.9821220754653868,0.019601476754455727,0.001,0.01894365874784887,0.020205145145700504,BALANCE,AccountMode.EXISTING_CONTRACT_DIFF_MAX
test_account_access,erigon,BALANCE,presets[cold_account_code_access],,44,87.29999400114848,0.001,0.9936556424213862,0.993504586288562,0.00900178911039532,0.001,0.008811864595183247,0.009214252426045483,BALANCE,AccountMode.EXISTING_CONTRACT_DIFF_MAX
test_account_access,geth,BALANCE,presets[cold_account_code_access],,77,0.0,1.0,0.9439795723654134,0.9432326333302856,0.003832115361504289,0.001,0.003684648987216588,0.003895326590866411,BALANCE,AccountMode.EXISTING_CONTRACT_DIFF_MAX
test_account_access,nethermind,BALANCE,presets[cold_account_code_access],,66,89.94597419181916,0.001,0.8014367288546238,0.7983341777429773,0.0019121789633954477,0.001,0.0016861791128220296,0.0021648659163433994,BALANCE,AccountMode.EXISTING_CONTRACT_DIFF_MAX
test_account_access,reth,BALANCE,presets[cold_account_code_access],,44,117.47289672335232,0.001,0.9968707206356836,0.9967962139841523,0.017785329281804717,0.001,0.017419922206188397,0.018163876221305834,BALANCE,AccountMode.EXISTING_CONTRACT_DIFF_MAX
test_account_access,besu,BALANCE,presets[cold_account_code_access],,55,386.90204349333817,0.001,0.9767651928823732,0.9763268002952481,0.011820748454862095,0.001,0.011288169476446936,0.012445375272496142,BALANCE,AccountMode.EXISTING_CONTRACT_MINIMAL
test_account_access,erigon,BALANCE,presets[cold_account_code_access],,44,104.50490995556373,0.001,0.9932294757725503,0.9930682728147538,0.008066874268371865,0.001,0.007890663833247385,0.008241127551739523,BALANCE,AccountMode.EXISTING_CONTRACT_MINIMAL
test_account_access,geth,BALANCE,presets[cold_account_code_access],,77,63.23633350542158,0.001,0.9397923565493624,0.9389895879700206,0.0048420299895302246,0.001,0.00452605768816305,0.00519539463233019,BALANCE,AccountMode.EXISTING_CONTRACT_MINIMAL
test_account_access,nethermind,BALANCE,presets[cold_account_code_access],,66,94.37991021882281,0.001,0.7576755100031712,0.7538891898469708,0.001772131715091469,0.001,0.0015493507100435356,0.0019938214988355503,BALANCE,AccountMode.EXISTING_CONTRACT_MINIMAL
test_account_access,reth,BALANCE,presets[cold_account_code_access],,44,83.39621119779746,0.001,0.9612827663319576,0.9603609274350995,0.003724135918079543,0.001,0.0034616072934400355,0.003944893859145601,BALANCE,AccountMode.EXISTING_CONTRACT_MINIMAL
test_account_access,besu,BALANCE,presets[cold_account_code_access],,55,445.6169903281738,0.001,0.9679221775987832,0.9673169356666848,0.010336753234493621,0.001,0.009699970489044292,0.010882048938976438,BALANCE,AccountMode.EXISTING_CONTRACT_SAME_MAX
test_account_access,erigon,BALANCE,presets[cold_account_code_access],,44,107.30314249692594,0.001,0.9922834674942016,0.9920997405297778,0.008009040516415147,0.001,0.007812397381868693,0.00821038409778989,BALANCE,AccountMode.EXISTING_CONTRACT_SAME_MAX
test_account_access,geth,BALANCE,presets[cold_account_code_access],,77,82.57231993595104,0.001,0.943672262154572,0.9429212256499663,0.00455331439292856,0.001,0.0042891157516526885,0.004846735595802134,BALANCE,AccountMode.EXISTING_CONTRACT_SAME_MAX
test_account_access,nethermind,BALANCE,presets[cold_account_code_access],,66,95.31776931982746,0.001,0.7963761201784733,0.7931944970562619,0.0017639035035117358,0.001,0.0015538866780830031,0.0019606319674191778,BALANCE,AccountMode.EXISTING_CONTRACT_SAME_MAX
test_account_access,reth,BALANCE,presets[cold_account_code_access],,44,83.01992304862564,0.001,0.9627595568035767,0.9618728795846143,0.003783059967059053,0.001,0.003580218846367636,0.004000295905595159,BALANCE,AccountMode.EXISTING_CONTRACT_SAME_MAX
test_account_access,besu,BALANCE,presets[cold_account_nocode_access],,55,472.8836103879289,0.001,0.9881286897206591,0.9879047027342565,0.014413835877879533,0.001,0.013981247024873598,0.014901822064380933,BALANCE,AccountMode.EXISTING_EOA
test_account_access,erigon,BALANCE,presets[cold_account_nocode_access],,44,0.6173092383000577,0.418,0.9983675470316447,0.9983286791038267,0.008600413771222856,0.001,0.008510606070537075,0.008636548697310656,BALANCE,AccountMode.EXISTING_EOA
test_account_access,geth,BALANCE,presets[cold_account_nocode_access],,77,224.38283800709243,0.001,0.9878777457525847,0.9877161156959525,0.01115714291272376,0.001,0.010866081899500845,0.011433230797891306,BALANCE,AccountMode.EXISTING_EOA
test_account_access,nethermind,BALANCE,presets[cold_account_nocode_access],,66,100.1113693222676,0.001,0.9318416138122724,0.9307766390280892,0.003028623695178385,0.001,0.00282599226250316,0.003238736513437577,BALANCE,AccountMode.EXISTING_EOA
test_account_access,reth,BALANCE,presets[cold_account_nocode_access],,44,80.34882261072366,0.001,0.9766950863362049,0.976140207439448,0.004129826950430814,0.001,0.003921745881847481,0.004322702389491223,BALANCE,AccountMode.EXISTING_EOA
test_account_access,besu,BALANCE,presets[cold_account_nocode_access],,55,125.25359594449561,0.001,0.987375819890759,0.9871376278132261,0.014701382773853976,0.001,0.014317011657221356,0.01522380553010109,BALANCE,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,erigon,BALANCE,presets[cold_account_nocode_access],,44,1.118667209340276,0.395,0.9978273384891472,0.9977756084531745,0.008255324077081612,0.001,0.008141040457438586,0.008289381029781218,BALANCE,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,geth,BALANCE,presets[cold_account_nocode_access],,77,294.39117439707235,0.001,0.9701746775527951,0.9697770065868323,0.02108262765975641,0.001,0.020134415382382725,0.021933146352918133,BALANCE,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,nethermind,BALANCE,presets[cold_account_nocode_access],,66,86.50961150105044,0.001,0.9220210938697384,0.9208026734614531,0.0026192493117542636,0.001,0.0024242728818868226,0.0028408347783008504,BALANCE,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,reth,BALANCE,presets[cold_account_nocode_access],,44,83.35348936465371,0.001,0.9753127816051328,0.9747249906909693,0.004056641224429892,0.001,0.00385540809755497,0.0042746031068608276,BALANCE,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,besu,CALL,presets[cold_account_code_access],,55,455.7712199214072,0.001,0.9839492189806749,0.9836463740557819,0.022999229892104674,0.001,0.022227021003189174,0.02365715875410119,CALL,AccountMode.EXISTING_CONTRACT_DIFF_MAX
test_account_access,besu,CALL,presets[cold_account_code_write],,55,238.5229142008129,0.001,0.9915228457343747,0.991362899427476,0.0724923637313762,0.001,0.07051942953234042,0.07427609640421705,CALL,AccountMode.EXISTING_CONTRACT_DIFF_MAX
test_account_access,erigon,CALL,presets[cold_account_code_access],,44,293.2552662778107,0.001,0.9247782911314412,0.9229872980631422,0.034134666339806045,0.001,0.031099751998955278,0.036652444161727776,CALL,AccountMode.EXISTING_CONTRACT_DIFF_MAX
test_account_access,erigon,CALL,presets[cold_account_code_write],,44,1112.2601321561888,0.001,0.9719564877848414,0.971288785113052,0.041148619305743775,0.001,0.03877469688242094,0.0433710025772096,CALL,AccountMode.EXISTING_CONTRACT_DIFF_MAX
test_account_access,geth,CALL,presets[cold_account_code_access],,77,479.0300487820079,0.001,0.9293524043833326,0.928410436441777,0.020925325943561023,0.001,0.019478993906219846,0.02241397453468716,CALL,AccountMode.EXISTING_CONTRACT_DIFF_MAX
test_account_access,geth,CALL,presets[cold_account_code_write],,77,134.61467071138745,0.001,0.9634827925785354,0.9629958964795826,0.045109851101955326,0.001,0.042891947479396994,0.04722914903763183,CALL,AccountMode.EXISTING_CONTRACT_DIFF_MAX
test_account_access,nethermind,CALL,presets[cold_account_code_access],,66,674.6453607961341,0.001,0.9104786412091593,0.9090798699780525,0.015248316828269324,0.001,0.013790453684696244,0.016691603115787587,CALL,AccountMode.EXISTING_CONTRACT_DIFF_MAX
test_account_access,nethermind,CALL,presets[cold_account_code_write],,66,262.75401235086184,0.001,0.9611917850338223,0.9605854066749757,0.05053343917860135,0.001,0.04755481609684237,0.05382993036594553,CALL,AccountMode.EXISTING_CONTRACT_DIFF_MAX
test_account_access,reth,CALL,presets[cold_account_code_access],,44,126.41639812067574,0.001,0.9974058807152405,0.9973441159703653,0.02095118735033245,0.001,0.020569409380582854,0.021312518809414267,CALL,AccountMode.EXISTING_CONTRACT_DIFF_MAX
test_account_access,reth,CALL,presets[cold_account_code_write],,44,111.41656037785712,0.001,0.985078449583882,0.9847231745739744,0.045810053438926704,0.001,0.04387019116396888,0.0476881698827814,CALL,AccountMode.EXISTING_CONTRACT_DIFF_MAX
test_account_access,besu,CALL,presets[cold_account_code_access],,55,365.7779582283137,0.001,0.9906653116751818,0.9904891854803739,0.015031425367345887,0.001,0.014618804638255692,0.015465681048481962,CALL,AccountMode.EXISTING_CONTRACT_MINIMAL
test_account_access,besu,CALL,presets[cold_account_code_write],,55,235.42557181399252,0.001,0.956682634633023,0.955865325852514,0.06932918400389758,0.001,0.06449803232531096,0.07340870994753353,CALL,AccountMode.EXISTING_CONTRACT_MINIMAL
test_account_access,erigon,CALL,presets[cold_account_code_access],,44,115.6684980567522,0.001,0.9968305247231032,0.9967550610260342,0.008960355251307325,0.001,0.008824899728527515,0.009112204341115203,CALL,AccountMode.EXISTING_CONTRACT_MINIMAL
test_account_access,erigon,CALL,presets[cold_account_code_write],,44,948.3298078902022,0.001,0.9888348275952871,0.9885689901570797,0.04156687318099941,0.001,0.03979672420701908,0.04335162453080933,CALL,AccountMode.EXISTING_CONTRACT_MINIMAL
test_account_access,geth,CALL,presets[cold_account_code_access],,77,78.84771191218823,0.001,0.965839911037318,0.9653844431844822,0.004967606266715041,0.001,0.004743331505181262,0.005157865745911827,CALL,AccountMode.EXISTING_CONTRACT_MINIMAL
test_account_access,geth,CALL,presets[cold_account_code_write],,77,105.29019748274457,0.001,0.9860598310738025,0.9858739621547865,0.04851516283283943,0.001,0.04719129115913325,0.04975067495278114,CALL,AccountMode.EXISTING_CONTRACT_MINIMAL
test_account_access,nethermind,CALL,presets[cold_account_code_access],,66,102.21363463638916,0.001,0.6962575661588206,0.6915115906300522,0.003082514546380482,0.001,0.0026017100280114323,0.0035443662239925456,CALL,AccountMode.EXISTING_CONTRACT_MINIMAL
test_account_access,nethermind,CALL,presets[cold_account_code_write],,66,278.4535373251923,0.001,0.9371818635383248,0.9362003301561111,0.030660914250367845,0.001,0.028699995853951287,0.03281350300049062,CALL,AccountMode.EXISTING_CONTRACT_MINIMAL
test_account_access,reth,CALL,presets[cold_account_code_access],,44,88.6994164489434,0.001,0.968800255259183,0.9680574041939255,0.004197593040289513,0.001,0.003975158279170652,0.004416974110968734,CALL,AccountMode.EXISTING_CONTRACT_MINIMAL
test_account_access,reth,CALL,presets[cold_account_code_write],,44,74.61958208944642,0.001,0.989656929263411,0.9894106656744446,0.026977831932088605,0.001,0.02610228250832567,0.02781647523432667,CALL,AccountMode.EXISTING_CONTRACT_MINIMAL
test_account_access,besu,CALL,presets[cold_account_code_access],,55,404.32749871889735,0.001,0.9789632857751889,0.9785663666388716,0.013743958079823877,0.001,0.013162466622833643,0.014355553885094616,CALL,AccountMode.EXISTING_CONTRACT_SAME_MAX
test_account_access,besu,CALL,presets[cold_account_code_write],,55,283.75447826193323,0.001,0.9604153919362486,0.9596685125388194,0.0663008213540775,0.001,0.06252423945470835,0.06975702921945313,CALL,AccountMode.EXISTING_CONTRACT_SAME_MAX
test_account_access,erigon,CALL,presets[cold_account_code_access],,44,116.60402289567011,0.001,0.9945915847284363,0.9944628129362563,0.008973943904166113,0.001,0.008815691811834071,0.009147649843076481,CALL,AccountMode.EXISTING_CONTRACT_SAME_MAX
test_account_access,erigon,CALL,presets[cold_account_code_write],,44,904.0082258229684,0.001,0.9911810994236772,0.9909711256004313,0.043115316592231175,0.001,0.041835789271286936,0.04428730475797386,CALL,AccountMode.EXISTING_CONTRACT_SAME_MAX
test_account_access,geth,CALL,presets[cold_account_code_access],,77,71.52762848117528,0.001,0.9576580116918647,0.9570934518477563,0.0050374836558895264,0.001,0.00476941616675531,0.005301963603387145,CALL,AccountMode.EXISTING_CONTRACT_SAME_MAX
