test_name,client_name,target_opcode,param_existing_slots,nobs,intercept_runtime_ms,intercept_pvalue,rsquared,rsquared_adj,target_coef_runtime_ms,target_coef_pvalue,target_coef_conf_int_low,target_coef_conf_int_high,update_runtime_ms,update_pvalue,update_conf_int_low,update_conf_int_high,param_opcode,param_account_mode
test_account_access,geth,CALL,,22,662.2450526906748,0.001,0.9129977222934345,0.9038395877980065,0.03476844679540032,0.001,0.02971376090269574,0.04048423823669643,0.06429037147768993,0.001,0.05291209339456491,0.07627399561092661,CALL,AccountMode.EXISTING_CONTRACT
test_account_access,nethermind,CALL,,66,570.7627620208408,0.001,0.8762148243811022,0.8722851362662165,0.028007705549361415,0.001,0.024770381169473662,0.03136219062960029,0.013493407836334802,0.001,0.006139552576688655,0.02027537694092764,CALL,AccountMode.EXISTING_CONTRACT
test_account_access,reth,CALL,,154,573.6957677780495,0.001,0.9360151778119451,0.9351676967233615,0.03126046700342545,0.001,0.028379473813247912,0.03483958465158195,0.13950740865570968,0.001,0.1350663794078937,0.144660190750111,CALL,AccountMode.EXISTING_CONTRACT
test_account_access,besu,CALL,,110,460.44592891585535,0.001,0.9424026366585454,0.941326050427864,0.012362123102151637,0.001,0.011206186034326273,0.013501217836694456,0.05739647056924106,0.001,0.05387488006357911,0.06079297205149719,CALL,AccountMode.EXISTING_EOA
test_account_access,erigon,CALL,,44,353.5079877251452,0.001,0.9716870376183225,0.9703059175021431,0.007312172600325016,0.001,0.005373283028935162,0.009015504316553041,0.06725120905744549,0.001,0.06246259167267424,0.07182024104832961,CALL,AccountMode.EXISTING_EOA
test_account_access,geth,CALL,,22,276.91969029103893,0.001,0.9720755197037318,0.9691361007251773,0.015754383626130405,0.001,0.014540235768990523,0.017268782153972772,0.04606752609605089,0.001,0.042443476343799254,0.051322512502569514,CALL,AccountMode.EXISTING_EOA
test_account_access,nethermind,CALL,,66,166.0006487258169,0.001,0.9324084772288168,0.9302627146011602,0.0038854825741679714,0.001,0.003095955578548324,0.004611214314909275,0.03260955008949068,0.001,0.029959184693369757,0.03521308005972033,CALL,AccountMode.EXISTING_EOA
test_account_access,reth,CALL,,154,157.8472360090065,0.001,0.991130727191383,0.9910132533793483,0.0,1.0,0.0,0.0,0.16383705830628528,0.001,0.16224999361152867,0.16548570860040604,CALL,AccountMode.EXISTING_EOA
test_account_access,besu,CALL,,110,392.70779443065913,0.001,0.9797430188553182,0.9793643836937354,0.012814334961170857,0.001,0.012208981548880648,0.01360031492835845,0.03591683792302923,0.043,0.0,0.08275850171617988,CALL,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,besu,CALL,,110,392.70779443065913,0.001,0.9797430188553182,0.9793643836937354,0.012814334961170857,0.001,0.012208981548880648,0.01360031492835845,0.03591683792302923,0.043,0.0,0.08275850171617988,CALL,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,erigon,CALL,,44,41.48477356575826,0.021,0.9751018596726064,0.9738873162420019,0.009822718601193124,0.001,0.009254187413777879,0.010291013177360916,0.32260233574603936,0.001,0.27504767132593066,0.36796430399858304,CALL,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,erigon,CALL,,44,41.48477356575826,0.021,0.9751018596726064,0.9738873162420019,0.009822718601193124,0.001,0.009254187413777879,0.010291013177360916,0.32260233574603936,0.001,0.27504767132593066,0.36796430399858304,CALL,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,geth,CALL,,22,273.8334218936019,0.001,0.950865299163362,0.9456932253910844,0.03290134068524436,0.001,0.030535563527464477,0.03775231297578535,0.0,1.0,0.0,0.0,CALL,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,geth,CALL,,22,273.8334218936019,0.001,0.950865299163362,0.9456932253910844,0.03290134068524436,0.001,0.030535563527464477,0.03775231297578535,0.0,1.0,0.0,0.0,CALL,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,nethermind,CALL,,66,62.36581106733073,0.001,0.9902572170457412,0.9899479223487806,0.005188739468040609,0.001,0.004957704182572729,0.005461099590260384,0.012733490986209333,0.084,0.0,0.029854769014284247,CALL,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,nethermind,CALL,,66,62.36581106733073,0.001,0.9902572170457412,0.9899479223487806,0.005188739468040609,0.001,0.004957704182572729,0.005461099590260384,0.012733490986209333,0.084,0.0,0.029854769014284247,CALL,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,reth,CALL,,154,63.60210293737236,0.001,0.27900054190396484,0.26945088020732855,0.0006045596003714967,0.001,0.0003822318224391264,0.0008100422901935369,0.03500095646959583,0.001,0.020260371991964763,0.048352956354916224,CALL,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,reth,CALL,,154,63.60210293737236,0.001,0.27900054190396484,0.26945088020732855,0.0006045596003714967,0.001,0.0003822318224391264,0.0008100422901935369,0.03500095646959583,0.001,0.020260371991964763,0.048352956354916224,CALL,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,besu,CALLCODE,,110,111.14581705829175,0.001,0.9714176726975644,0.9708834235891076,0.033470630230569114,0.001,0.03265363234519118,0.03435224346737337,0.0,1.0,0.0,0.0,CALLCODE,AccountMode.EXISTING_CONTRACT
test_account_access,erigon,CALLCODE,,44,308.63579667783665,0.003,0.957180509123769,0.9550917534712698,0.10255150166889593,0.001,0.09800235092027125,0.1089639021586183,0.0,1.0,0.0,0.0,CALLCODE,AccountMode.EXISTING_CONTRACT
test_account_access,geth,CALLCODE,,22,314.66413484535286,0.002,0.9188347317043282,0.9102910192521522,0.037149967017432464,0.001,0.03344315875622309,0.04389184263743684,0.0,1.0,0.0,0.0,CALLCODE,AccountMode.EXISTING_CONTRACT
test_account_access,nethermind,CALLCODE,,66,227.99091744411783,0.001,0.9091339394858613,0.9062493026441426,0.03262613048645047,0.001,0.030327734949051086,0.03558016252109546,0.0,1.0,0.0,0.0,CALLCODE,AccountMode.EXISTING_CONTRACT
test_account_access,reth,CALLCODE,,154,0.0,1.0,0.9168399618155025,0.9157385043561053,0.03666392064310364,0.001,0.03593080098442305,0.03735418396395157,0.0,1.0,0.0,0.0,CALLCODE,AccountMode.EXISTING_CONTRACT
test_account_access,besu,CALLCODE,,110,267.1128210173833,0.001,0.935114304475617,0.9339014877368436,0.013714017008218322,0.001,0.013146718595461779,0.01432528221793384,0.0,1.0,0.0,0.0,CALLCODE,AccountMode.EXISTING_EOA
test_account_access,erigon,CALLCODE,,44,0.0,1.0,0.9963473824170133,0.9961692059495505,0.010520571351785274,0.001,0.01042851959381684,0.010611386221489915,0.0,1.0,0.0,0.0,CALLCODE,AccountMode.EXISTING_EOA
test_account_access,geth,CALLCODE,,22,134.4245683545675,0.005,0.9858350562800362,0.9843440095726715,0.016680252041191296,0.001,0.015477106891962224,0.018243740912266344,0.0,1.0,0.0,0.0027781071253589144,CALLCODE,AccountMode.EXISTING_EOA
test_account_access,nethermind,CALLCODE,,66,75.6354584381441,0.001,0.9588566986620475,0.9575505621116362,0.004981727734209068,0.001,0.004711320769877853,0.005370609556809213,0.0,1.0,0.0,0.00029215540721587034,CALLCODE,AccountMode.EXISTING_EOA
test_account_access,reth,CALLCODE,,154,8.974031548213887,0.001,0.9814561884517368,0.9812105750537465,0.001391528559700342,0.001,0.0013625646279596447,0.0014254836793628515,0.0,1.0,0.0,0.0,CALLCODE,AccountMode.EXISTING_EOA
test_account_access,besu,CALLCODE,,110,65.45939662472759,0.001,0.9373715501735425,0.9362009249431413,0.015277762920103551,0.001,0.014758701293139883,0.01593007178165635,0.0,1.0,0.0,0.0,CALLCODE,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,besu,CALLCODE,,110,65.45939662472759,0.001,0.9373715501735425,0.9362009249431413,0.015277762920103551,0.001,0.014758701293139883,0.01593007178165635,0.0,1.0,0.0,0.0,CALLCODE,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,erigon,CALLCODE,,44,0.0,1.0,0.9407949906171452,0.9379069413789571,0.009352989547963776,0.001,0.008947482507652359,0.00956819319941169,0.0,1.0,0.0,0.0,CALLCODE,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,erigon,CALLCODE,,44,0.0,1.0,0.9407949906171452,0.9379069413789571,0.009352989547963776,0.001,0.008947482507652359,0.00956819319941169,0.0,1.0,0.0,0.0,CALLCODE,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,geth,CALLCODE,,22,30.101009055144285,0.444,0.9159987822412838,0.9071565487929979,0.0370041034019078,0.001,0.03394860829426007,0.040337727371115496,0.0,1.0,0.0,0.0,CALLCODE,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,geth,CALLCODE,,22,30.101009055144285,0.444,0.9159987822412838,0.9071565487929979,0.0370041034019078,0.001,0.03394860829426007,0.040337727371115496,0.0,1.0,0.0,0.0,CALLCODE,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,nethermind,CALLCODE,,66,0.0,1.0,0.9678454056893003,0.9668246249175321,0.0057810917857672355,0.001,0.005633795948782387,0.005944372175135021,0.0,1.0,0.0,0.0,CALLCODE,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,nethermind,CALLCODE,,66,0.0,1.0,0.9678454056893003,0.9668246249175321,0.0057810917857672355,0.001,0.005633795948782387,0.005944372175135021,0.0,1.0,0.0,0.0,CALLCODE,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,reth,CALLCODE,,154,0.0,1.0,0.9083430516370823,0.9071290523210171,0.0012918606258412622,0.001,0.0012618080830515568,0.0013212119830256074,0.0,1.0,0.0,0.0,CALLCODE,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,reth,CALLCODE,,154,0.0,1.0,0.9083430516370823,0.9071290523210171,0.0012918606258412622,0.001,0.0012618080830515568,0.0013212119830256074,0.0,1.0,0.0,0.0,CALLCODE,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,besu,DELEGATECALL,,55,383.4787584348104,0.001,0.9741050202205732,0.9736164356964331,0.029492485420883473,0.001,0.02823904594352533,0.030775708304302197,,,,,DELEGATECALL,AccountMode.EXISTING_CONTRACT
test_account_access,erigon,DELEGATECALL,,22,1458.5989238888847,0.001,0.8731054501238537,0.8667607226300463,0.0871617380728368,0.001,0.07129843498042904,0.09919754193372889,,,,,DELEGATECALL,AccountMode.EXISTING_CONTRACT
test_account_access,geth,DELEGATECALL,,11,1085.5699324190166,0.001,0.8718596981796105,0.8576218868662339,0.02599877247315145,0.001,0.017794329709137868,0.032908852416776754,,,,,DELEGATECALL,AccountMode.EXISTING_CONTRACT
test_account_access,nethermind,DELEGATECALL,,33,782.5005467189243,0.001,0.7049292819075735,0.6954108716465275,0.025274663758137465,0.001,0.019450931014526315,0.031169570794227316,,,,,DELEGATECALL,AccountMode.EXISTING_CONTRACT
test_account_access,reth,DELEGATECALL,,77,0.0,1.0,0.9505165995016838,0.9498568208283729,0.037201513006104324,0.001,0.035351251086613085,0.03753744244714076,,,,,DELEGATECALL,AccountMode.EXISTING_CONTRACT
test_account_access,besu,DELEGATECALL,,55,632.9413320658754,0.001,0.8054100881484724,0.8017385803776889,0.009502830601207834,0.001,0.008101712692152242,0.011070162694671062,,,,,DELEGATECALL,AccountMode.EXISTING_EOA
test_account_access,erigon,DELEGATECALL,,22,49.47536894771472,0.001,0.9988122950619214,0.9987529098150174,0.00992187426104519,0.001,0.009804054201833409,0.01008325031611824,,,,,DELEGATECALL,AccountMode.EXISTING_EOA
test_account_access,geth,DELEGATECALL,,11,155.2353127231947,0.003,0.9749180340921098,0.9721311489912331,0.0170691146048908,0.001,0.015261469171795267,0.018536318168347624,,,,,DELEGATECALL,AccountMode.EXISTING_EOA
test_account_access,nethermind,DELEGATECALL,,33,97.51695626367712,0.001,0.9306041575120816,0.9283655819479552,0.004662664311434831,0.001,0.004295296847626862,0.005055348406564542,,,,,DELEGATECALL,AccountMode.EXISTING_EOA
test_account_access,reth,DELEGATECALL,,77,31.055329535842965,0.001,0.974061494485461,0.9737156477452671,0.001148151579577504,0.001,0.0011109102593147427,0.0011929267944179808,,,,,DELEGATECALL,AccountMode.EXISTING_EOA
test_account_access,besu,DELEGATECALL,,55,468.7918565740362,0.001,0.9375605068381542,0.936382403193591,0.01076125100994618,0.001,0.009981511324014519,0.011671624385666672,,,,,DELEGATECALL,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,besu,DELEGATECALL,,55,468.7918565740362,0.001,0.9375605068381542,0.936382403193591,0.01076125100994618,0.001,0.009981511324014519,0.011671624385666672,,,,,DELEGATECALL,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,erigon,DELEGATECALL,,22,19.99227137463186,0.002,0.9988357013802142,0.9987774864492248,0.009493915720529841,0.001,0.00933481052424228,0.009669205853825235,,,,,DELEGATECALL,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,erigon,DELEGATECALL,,22,19.99227137463186,0.002,0.9988357013802142,0.9987774864492248,0.009493915720529841,0.001,0.00933481052424228,0.009669205853825235,,,,,DELEGATECALL,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,geth,DELEGATECALL,,11,1343.4785509083315,0.001,0.8298288648696017,0.8109209609662241,0.020794436692713424,0.001,0.011796798086144493,0.026930939879671885,,,,,DELEGATECALL,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,geth,DELEGATECALL,,11,1343.4785509083315,0.001,0.8298288648696017,0.8109209609662241,0.020794436692713424,0.001,0.011796798086144493,0.026930939879671885,,,,,DELEGATECALL,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,nethermind,DELEGATECALL,,33,90.68806164214254,0.001,0.9584308091561683,0.9570898675160446,0.004694029171946073,0.001,0.004343715272139162,0.004990174071340821,,,,,DELEGATECALL,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,nethermind,DELEGATECALL,,33,90.68806164214254,0.001,0.9584308091561683,0.9570898675160446,0.004694029171946073,0.001,0.004343715272139162,0.004990174071340821,,,,,DELEGATECALL,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,reth,DELEGATECALL,,77,33.14117688950753,0.001,0.9683546573524243,0.9679327194504567,0.0009540469462351745,0.001,0.0009132040178506828,0.000994005610935104,,,,,DELEGATECALL,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,reth,DELEGATECALL,,77,33.14117688950753,0.001,0.9683546573524243,0.9679327194504567,0.0009540469462351745,0.001,0.0009132040178506828,0.000994005610935104,,,,,DELEGATECALL,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,besu,EXTCODECOPY,,55,470.564022929485,0.001,0.8030398267414398,0.799323597057316,0.001737106902821254,0.001,0.001489062055893639,0.0019940194864686667,,,,,EXTCODECOPY,AccountMode.EXISTING_CONTRACT
test_account_access,erigon,EXTCODECOPY,,22,41.50306840351131,0.001,0.9250356228115115,0.9212874039520871,0.0003149237599784936,0.001,0.00027369088809915356,0.00034704550354418766,,,,,EXTCODECOPY,AccountMode.EXISTING_CONTRACT
test_account_access,geth,EXTCODECOPY,,11,21.647865514340015,0.007,0.9909352435365166,0.9899280483739074,0.0009151218469842623,0.001,0.000842873365656178,0.0009712977065400286,,,,,EXTCODECOPY,AccountMode.EXISTING_CONTRACT
test_account_access,nethermind,EXTCODECOPY,,33,176.0443010479219,0.001,0.9141446430260418,0.9113751153817206,0.0013417950010925748,0.001,0.0012011916835586657,0.001459874292331821,,,,,EXTCODECOPY,AccountMode.EXISTING_CONTRACT
test_account_access,reth,EXTCODECOPY,,77,9.305896246003334,0.001,0.8362525689451652,0.8340692698644341,8.490904422268383e-05,0.001,7.450829606065693e-05,9.507113358510095e-05,,,,,EXTCODECOPY,AccountMode.EXISTING_CONTRACT
test_account_access,besu,EXTCODECOPY,,55,236.57246855119106,0.001,0.8231754067245965,0.8198390936439286,0.0004046300974977984,0.001,0.0003531264166287734,0.0004559502278282758,,,,,EXTCODECOPY,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,besu,EXTCODECOPY,,55,236.57246855119106,0.001,0.8231754067245965,0.8198390936439286,0.0004046300974977984,0.001,0.0003531264166287734,0.0004559502278282758,,,,,EXTCODECOPY,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,erigon,EXTCODECOPY,,22,42.496171797499066,0.001,0.8226097683925238,0.8137402568121499,5.88488000164289e-05,0.001,4.787424868397627e-05,6.935661014339592e-05,,,,,EXTCODECOPY,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,erigon,EXTCODECOPY,,22,42.496171797499066,0.001,0.8226097683925238,0.8137402568121499,5.88488000164289e-05,0.001,4.787424868397627e-05,6.935661014339592e-05,,,,,EXTCODECOPY,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,geth,EXTCODECOPY,,11,0.0,1.0,0.9967238539878062,0.9963598377642291,0.00041460389327152927,0.001,0.00039786550116792775,0.00041850210152811557,,,,,EXTCODECOPY,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,geth,EXTCODECOPY,,11,0.0,1.0,0.9967238539878062,0.9963598377642291,0.00041460389327152927,0.001,0.00039786550116792775,0.00041850210152811557,,,,,EXTCODECOPY,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,nethermind,EXTCODECOPY,,33,120.92208445684898,0.001,0.8472224712197145,0.8422941638397052,0.00036898373026147567,0.001,0.00030668581723610334,0.00042173640044537703,,,,,EXTCODECOPY,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,nethermind,EXTCODECOPY,,33,120.92208445684898,0.001,0.8472224712197145,0.8422941638397052,0.00036898373026147567,0.001,0.00030668581723610334,0.00042173640044537703,,,,,EXTCODECOPY,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,reth,EXTCODECOPY,,77,5.882332195558956,0.001,0.7449449680848893,0.7415442343260212,1.667342686799154e-05,0.001,1.4974903185932346e-05,1.8705688224427844e-05,,,,,EXTCODECOPY,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,reth,EXTCODECOPY,,77,5.882332195558956,0.001,0.7449449680848893,0.7415442343260212,1.667342686799154e-05,0.001,1.4974903185932346e-05,1.8705688224427844e-05,,,,,EXTCODECOPY,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,besu,EXTCODEHASH,,55,477.4386858756416,0.001,0.9509943925187688,0.9500697584153494,0.026220575082105953,0.001,0.02429450335654524,0.028132767928279477,,,,,EXTCODEHASH,AccountMode.EXISTING_CONTRACT
test_account_access,erigon,EXTCODEHASH,,22,407.44289205025024,0.004,0.9095033697200523,0.9049785382060549,0.03581404209553922,0.001,0.030039361117413177,0.03997024075715138,,,,,EXTCODEHASH,AccountMode.EXISTING_CONTRACT
test_account_access,geth,EXTCODEHASH,,11,1315.8081219167846,0.001,0.8097812934117647,0.7886458815686275,0.021832983630633913,0.001,0.013883578689695003,0.031014491131471145,,,,,EXTCODEHASH,AccountMode.EXISTING_CONTRACT
test_account_access,nethermind,EXTCODEHASH,,33,817.8224267964744,0.001,0.6863464910938445,0.6762286359678396,0.023283833467240923,0.001,0.017870420803535653,0.029030830823625856,,,,,EXTCODEHASH,AccountMode.EXISTING_CONTRACT
test_account_access,reth,EXTCODEHASH,,77,132.5493711895389,0.148,0.9161835557324484,0.9150660031422143,0.03616431791848766,0.001,0.0332222861181655,0.03882444391344133,,,,,EXTCODEHASH,AccountMode.EXISTING_CONTRACT
test_account_access,besu,EXTCODEHASH,,55,415.7670393226705,0.001,0.9191825847561244,0.9176577278647304,0.009882203713553013,0.001,0.008976514772157699,0.010842594543169586,,,,,EXTCODEHASH,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,besu,EXTCODEHASH,,55,415.7670393226705,0.001,0.9191825847561244,0.9176577278647304,0.009882203713553013,0.001,0.008976514772157699,0.010842594543169586,,,,,EXTCODEHASH,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,erigon,EXTCODEHASH,,22,6.787822974858093,0.156,0.9984834430493077,0.9984076152017731,0.008665624342171246,0.001,0.008541672732075074,0.00876851910207334,,,,,EXTCODEHASH,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,erigon,EXTCODEHASH,,22,6.787822974858093,0.156,0.9984834430493077,0.9984076152017731,0.008665624342171246,0.001,0.008541672732075074,0.00876851910207334,,,,,EXTCODEHASH,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,geth,EXTCODEHASH,,11,1018.3754004634869,0.001,0.8252826234010294,0.8058695815566994,0.02724493679593314,0.001,0.01963572372981041,0.036315089364769675,,,,,EXTCODEHASH,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,geth,EXTCODEHASH,,11,1018.3754004634869,0.001,0.8252826234010294,0.8058695815566994,0.02724493679593314,0.001,0.01963572372981041,0.036315089364769675,,,,,EXTCODEHASH,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,nethermind,EXTCODEHASH,,33,82.2425311881855,0.001,0.952960565056914,0.9514431639297176,0.0036808232363277765,0.001,0.003401635900921835,0.003990097228305593,,,,,EXTCODEHASH,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,nethermind,EXTCODEHASH,,33,82.2425311881855,0.001,0.952960565056914,0.9514431639297176,0.0036808232363277765,0.001,0.003401635900921835,0.003990097228305593,,,,,EXTCODEHASH,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,reth,EXTCODEHASH,,77,33.24811535553322,0.001,0.9625174951208576,0.9620177283891357,0.0008994475033169399,0.001,0.0008562769399084964,0.0009402370158080038,,,,,EXTCODEHASH,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,reth,EXTCODEHASH,,77,33.24811535553322,0.001,0.9625174951208576,0.9620177283891357,0.0008994475033169399,0.001,0.0008562769399084964,0.0009402370158080038,,,,,EXTCODEHASH,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,besu,EXTCODESIZE,,55,420.45105959450126,0.001,0.9515094887987127,0.950594573493028,0.026782371870566694,0.001,0.02517482489898039,0.028734113466479888,,,,,EXTCODESIZE,AccountMode.EXISTING_CONTRACT
test_account_access,erigon,EXTCODESIZE,,22,1509.5535867677336,0.001,0.8687677055028791,0.862206090778023,0.08577865947381685,0.001,0.06835739383624793,0.09851669906714135,,,,,EXTCODESIZE,AccountMode.EXISTING_CONTRACT
test_account_access,geth,EXTCODESIZE,,11,1246.6963643967968,0.001,0.8355530340141782,0.8172811489046425,0.022454237671431104,0.001,0.015768502879188434,0.029728929099629677,,,,,EXTCODESIZE,AccountMode.EXISTING_CONTRACT
test_account_access,nethermind,EXTCODESIZE,,33,823.5915144124608,0.001,0.6951970368697321,0.6853646832203686,0.023024524039087946,0.001,0.01775006101602109,0.02846553918407243,,,,,EXTCODESIZE,AccountMode.EXISTING_CONTRACT
