gas_param,client_name,runtime_ms,pvalue,conf_int_low,conf_int_high,test_name,target_opcode,model_coef_name,glue_adjustment,rsquared,rsquared_adj,param_account_mode,param_existing_slots,param_opcode,new_gas_decimal,new_gas_rounded,poor_fit,is_winner,selected_test,selected_opcode,selected_model_coef_name
COLD_STORAGE_ACCESS,besu,0.007524879173256017,0.001,0.007076897937665735,0.007982874328132848,test_sload_bloated,SLOAD,target_coef,0.0,0.9589748668833831,0.9582008077679752,,False,,752.4879173256016,753,False,False,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,besu,0.016212047014984757,0.001,0.014996524339638823,0.017442792341129852,test_sload_bloated,SLOAD,target_coef,0.0,0.9219180521864511,0.9204448078880823,,True,,1621.2047014984755,1622,False,False,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,besu,0.009424662410299382,0.001,0.00863271290141953,0.010192736286777066,test_sstore_bloated,SSTORE,target_coef,0.0,0.8987577473550943,0.8968653688009839,,False,,942.4662410299383,943,False,False,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,besu,0.017696581134659776,0.001,0.016061236278168838,0.019461180081416247,test_sstore_bloated,SSTORE,target_coef,0.0,0.9866249460661379,0.9863749450580284,,True,,1769.6581134659775,1770,False,True,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,erigon,0.006149222870371803,0.001,0.006046520758965091,0.006251339186397932,test_sload_bloated,SLOAD,target_coef,0.0,0.9984753220179153,0.9983990881188111,,False,,614.9222870371802,615,False,True,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,erigon,0.005672428307322215,0.001,0.005458134188229872,0.005889868944593433,test_sload_bloated,SLOAD,target_coef,0.0,0.991435621982246,0.9910074030813583,,True,,567.2428307322215,568,False,False,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,erigon,0.00501539806122627,0.001,0.0044453741259226475,0.005594457761261237,test_sstore_bloated,SSTORE,target_coef,0.0,0.9164777968725503,0.9124035430614552,,False,,501.53980612262694,502,False,False,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,erigon,0.0,1.0,0.0,0.0012740924417157969,test_sstore_bloated,SSTORE,target_coef,0.0,0.9865101453603822,0.9858521036706447,,True,,0.0,0,True,False,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,geth,0.026143156588150133,0.001,0.022611407258672136,0.02921191655476385,test_sload_bloated,SLOAD,target_coef,0.0,0.9761341802017242,0.9734824224463602,,False,,2614.315658815013,2615,False,False,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,geth,0.02480082797576565,0.001,0.02043591698992722,0.027972448736398984,test_sload_bloated,SLOAD,target_coef,0.0,0.9724388153101218,0.9693764614556909,,True,,2480.0827975765646,2481,False,False,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,geth,0.030852624781920853,0.001,0.029590748525310327,0.03313376696147777,test_sstore_bloated,SSTORE,target_coef,0.0,0.991323118065734,0.9904097620726534,,False,,3085.2624781920854,3086,False,False,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,geth,0.03185409339613497,0.001,0.03027710716678632,0.034456632398369005,test_sstore_bloated,SSTORE,target_coef,0.0,0.9250257469926009,0.9171337203602431,,True,,3185.409339613497,3186,False,True,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,nethermind,0.0036797558058380476,0.001,0.003273592961149885,0.004129476858147148,test_sload_bloated,SLOAD,target_coef,0.0,0.8776290123766068,0.873681561162949,,False,,367.97558058380474,368,False,False,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,nethermind,0.022869473795191525,0.001,0.014863346947344288,0.03116688997815108,test_sload_bloated,SLOAD,target_coef,0.0,0.5140231071622408,0.4983464331997324,,True,,2286.9473795191525,2287,False,False,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,nethermind,0.003810357513794521,0.001,0.003470349618483757,0.004165990466588915,test_sstore_bloated,SSTORE,target_coef,0.0,0.926004127073091,0.923655051742078,,False,,381.0357513794521,382,False,False,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,nethermind,0.023712442564362245,0.001,0.01935267205937704,0.02900067618066532,test_sstore_bloated,SSTORE,target_coef,0.0,0.641048213656312,0.6296529188517506,,True,,2371.2442564362245,2372,False,True,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,reth,0.0012878362020925266,0.001,0.00119829739133817,0.001369194293799761,test_sload_bloated,SLOAD,target_coef,0.0,0.9400459079511927,0.9392465200572085,,False,,128.78362020925266,129,False,False,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,reth,0.001484536668661766,0.001,0.001411756051639892,0.0015541769657773327,test_sload_bloated,SLOAD,target_coef,0.0,0.9610988404318317,0.9605801583042561,,True,,148.45366686617658,149,False,True,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,reth,5.334483469999487e-05,0.418,0.0,0.0005679107487943154,test_sstore_bloated,SSTORE,target_coef,0.0,0.6026229223152422,0.5973596497631262,,False,,5.334483469999487,6,True,False,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,reth,0.0,1.0,0.0,0.0,test_sstore_bloated,SSTORE,target_coef,0.0,0.9952641736111668,0.9952014474338313,,True,,0.0,0,True,False,test_sstore_bloated,SSTORE,target_coef
STORAGE_WRITE,besu,0.10693161177349515,0.001,0.07412738107670394,0.14591699956975926,test_sstore_bloated,SSTORE,update,0.0,0.8987577473550943,0.8968653688009839,,False,,10693.161177349515,10694,False,True,test_sstore_bloated,SSTORE,update
STORAGE_WRITE,besu,0.10060804645161643,0.001,0.09785078144315815,0.10353164907642666,test_sstore_bloated,SSTORE,update,0.0,0.9866249460661379,0.9863749450580284,,True,,10060.804645161643,10061,False,False,test_sstore_bloated,SSTORE,update
STORAGE_WRITE,erigon,0.16314828604765255,0.001,0.13969812556310418,0.18577761797229195,test_sstore_bloated,SSTORE,update,0.0,0.9164777968725503,0.9124035430614552,,False,,16314.828604765255,16315,False,True,test_sstore_bloated,SSTORE,update
STORAGE_WRITE,erigon,0.10157756334655739,0.001,0.09898881262104088,0.10551018204605214,test_sstore_bloated,SSTORE,update,0.0,0.9865101453603822,0.9858521036706447,,True,,10157.75633465574,10158,False,False,test_sstore_bloated,SSTORE,update
STORAGE_WRITE,geth,0.0,1.0,0.0,0.05366995623679581,test_sstore_bloated,SSTORE,update,0.0,0.991323118065734,0.9904097620726534,,False,,0.0,0,True,False,test_sstore_bloated,SSTORE,update
STORAGE_WRITE,geth,1.644952198515652,0.001,1.3315165492481387,1.8281470833607407,test_sstore_bloated,SSTORE,update,0.0,0.9250257469926009,0.9171337203602431,,True,,164495.2198515652,164496,False,True,test_sstore_bloated,SSTORE,update
STORAGE_WRITE,nethermind,0.06829721104536629,0.001,0.054872068157456474,0.08253387366741646,test_sstore_bloated,SSTORE,update,0.0,0.926004127073091,0.923655051742078,,False,,6829.721104536629,6830,False,True,test_sstore_bloated,SSTORE,update
STORAGE_WRITE,nethermind,0.02702473824346634,0.001,0.020798575359339114,0.03368723912893276,test_sstore_bloated,SSTORE,update,0.0,0.641048213656312,0.6296529188517506,,True,,2702.473824346634,2703,False,False,test_sstore_bloated,SSTORE,update
STORAGE_WRITE,reth,0.07286474807618591,0.001,0.06698806722465767,0.0924695091768631,test_sstore_bloated,SSTORE,update,0.0,0.6026229223152422,0.5973596497631262,,False,,7286.474807618591,7287,False,False,test_sstore_bloated,SSTORE,update
STORAGE_WRITE,reth,0.17121393009159674,0.001,0.16942195670195767,0.17308727521060904,test_sstore_bloated,SSTORE,update,0.0,0.9952641736111668,0.9952014474338313,,True,,17121.393009159674,17122,False,True,test_sstore_bloated,SSTORE,update
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.02616975667110132,0.001,0.024545037949893076,0.028023382597556476,test_account_access,BALANCE,target_coef,0.0,0.9521756390062881,0.9512732925724445,AccountMode.EXISTING_CONTRACT,,BALANCE,2616.9756671101322,2617,False,False,test_account_access,BALANCE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.009277010922462444,0.001,0.007794039847513881,0.010939734128686202,test_account_access,BALANCE,target_coef,0.0,0.7996521861370337,0.795872038705657,AccountMode.EXISTING_EOA,,BALANCE,927.7010922462443,928,False,False,test_account_access,BALANCE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.009688878818395398,0.001,0.00883279514049818,0.010665520824744038,test_account_access,BALANCE,target_coef,0.0,0.9147383251236637,0.9131296142769404,AccountMode.NON_EXISTING_ACCOUNT,,BALANCE,968.8878818395399,969,False,False,test_account_access,BALANCE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.009688878818395398,0.001,0.00883279514049818,0.010665520824744038,test_account_access,BALANCE,target_coef,0.0,0.9147383251236637,0.9131296142769404,AccountMode.NON_EXISTING_ACCOUNT,,BALANCE,968.8878818395399,969,False,False,test_account_access,BALANCE,target_coef
