gas_param,client_name,runtime_ms,pvalue,conf_int_low,conf_int_high,test_name,target_opcode,model_coef_name,glue_adjustment,rsquared,rsquared_adj,param_account_mode,param_existing_slots,param_opcode,new_gas_decimal,new_gas_rounded,poor_fit,is_winner,selected_test,selected_opcode,selected_model_coef_name
COLD_STORAGE_ACCESS,nethermind,0.0036632775478066654,0.001,0.00353574863012373,0.0038021560525407574,test_sstore_bloated,SSTORE,target_coef,0.0,0.9200508475506102,0.9196849475394001,,False,,366.32775478066657,367,False,False,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,nethermind,0.027280382921738112,0.001,0.025356113742358136,0.029321485772045745,test_sstore_bloated,SSTORE,target_coef,0.0,0.6811576047184664,0.6796983717881162,,True,,2728.0382921738114,2729,False,True,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,reth,0.001304288798308842,0.001,0.0012723842255186989,0.001338404075330735,test_sload_bloated,SLOAD,target_coef,0.0,0.9496907968640869,0.949559441242322,,False,,130.4288798308842,131,False,False,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,reth,0.0014399343812555759,0.001,0.0014053789269271317,0.001473409252772454,test_sload_bloated,SLOAD,target_coef,0.0,0.9615895471141591,0.9614892587254232,,True,,143.9934381255576,144,False,True,test_sload_bloated,SLOAD,target_coef
COLD_STORAGE_ACCESS,reth,0.0,1.0,0.0,0.00020900560950848403,test_sstore_bloated,SSTORE,target_coef,0.0,0.5981009789999641,0.5970530024132625,,False,,0.0,0,True,False,test_sstore_bloated,SSTORE,target_coef
COLD_STORAGE_ACCESS,reth,0.0,1.0,0.0,0.0,test_sstore_bloated,SSTORE,target_coef,0.0,0.9951676243189331,0.9951550236000777,,True,,0.0,0,True,False,test_sstore_bloated,SSTORE,target_coef
STORAGE_WRITE,besu,0.0921385685405158,0.001,0.07326418989587616,0.1105407359972318,test_sstore_bloated,SSTORE,update,0.0,0.7724682196525408,0.7716684594404231,,False,,9213.85685405158,9214,False,True,test_sstore_bloated,SSTORE,update
STORAGE_WRITE,besu,0.08826269239191284,0.001,0.08684447695425693,0.08966599814149613,test_sstore_bloated,SSTORE,update,0.0,0.9776571454731252,0.977578611713804,,True,,8826.269239191284,8827,False,False,test_sstore_bloated,SSTORE,update
STORAGE_WRITE,erigon,2.131602343994196,0.001,2.079952995844042,2.2004902374864654,test_sstore_bloated,SSTORE,update,0.0,0.9336105695074409,0.9331413862530765,,False,,213160.23439941957,213161,False,True,test_sstore_bloated,SSTORE,update
STORAGE_WRITE,erigon,0.674422102771758,0.001,0.6686041055127906,0.6811176393053201,test_sstore_bloated,SSTORE,update,0.0,0.9939092818868017,0.9938662379425388,,True,,67442.2102771758,67443,False,False,test_sstore_bloated,SSTORE,update
STORAGE_WRITE,nethermind,0.06209780897996006,0.001,0.05643238048561585,0.06766923706594274,test_sstore_bloated,SSTORE,update,0.0,0.9200508475506102,0.9196849475394001,,False,,6209.780897996006,6210,False,True,test_sstore_bloated,SSTORE,update
STORAGE_WRITE,nethermind,0.026828644688601105,0.001,0.02453035285271497,0.029139389065676747,test_sstore_bloated,SSTORE,update,0.0,0.6811576047184664,0.6796983717881162,,True,,2682.8644688601107,2683,False,False,test_sstore_bloated,SSTORE,update
STORAGE_WRITE,reth,0.07114375798757559,0.001,0.06928558713155668,0.07950858918098244,test_sstore_bloated,SSTORE,update,0.0,0.5981009789999641,0.5970530024132625,,False,,7114.37579875756,7115,False,False,test_sstore_bloated,SSTORE,update
STORAGE_WRITE,reth,0.17123650289558498,0.001,0.17040573169544818,0.17214191989725933,test_sstore_bloated,SSTORE,update,0.0,0.9951676243189331,0.9951550236000777,,True,,17123.650289558496,17124,False,True,test_sstore_bloated,SSTORE,update
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.02570107790077245,0.001,0.02482777739460155,0.026507663744174095,test_account_access,BALANCE,target_coef,0.0,0.9410801730801864,0.9408727089008914,AccountMode.EXISTING_CONTRACT,,BALANCE,2570.1077900772448,2571,False,False,test_account_access,BALANCE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.009529123936129948,0.001,0.008919851652636078,0.010147816258022394,test_account_access,BALANCE,target_coef,0.0,0.8310892790558253,0.8304945229961627,AccountMode.EXISTING_EOA,,BALANCE,952.9123936129948,953,False,False,test_account_access,BALANCE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.009481376094017637,0.001,0.009151853580803115,0.009869650297486198,test_account_access,BALANCE,target_coef,0.0,0.9155848989341278,0.9152876626627691,AccountMode.NON_EXISTING_ACCOUNT,,BALANCE,948.1376094017637,949,False,False,test_account_access,BALANCE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.009481376094017637,0.001,0.009151853580803115,0.009869650297486198,test_account_access,BALANCE,target_coef,0.0,0.9155848989341278,0.9152876626627691,AccountMode.NON_EXISTING_ACCOUNT,,BALANCE,948.1376094017637,949,False,False,test_account_access,BALANCE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.02611599574831062,0.001,0.02529084771929473,0.026939539210258802,test_account_access,CALL,target_coef,0.0,0.9381139195375469,0.9378963937714222,AccountMode.EXISTING_CONTRACT,,CALL,2611.599574831062,2612,False,False,test_account_access,CALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.012470571274115591,0.001,0.012017090989377388,0.0128998046290692,test_account_access,CALL,target_coef,0.0,0.9420224572038329,0.9418186697071855,AccountMode.EXISTING_EOA,,CALL,1247.057127411559,1248,False,False,test_account_access,CALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.012474880049712513,0.001,0.01232576272119561,0.012699539716066403,test_account_access,CALL,target_coef,0.0,0.980583527154432,0.9805152794467147,AccountMode.NON_EXISTING_ACCOUNT,,CALL,1247.4880049712513,1248,False,False,test_account_access,CALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.012474880049712513,0.001,0.01232576272119561,0.012699539716066403,test_account_access,CALL,target_coef,0.0,0.980583527154432,0.9805152794467147,AccountMode.NON_EXISTING_ACCOUNT,,CALL,1247.4880049712513,1248,False,False,test_account_access,CALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.032708395768536944,0.001,0.03232074128092278,0.033106681420721734,test_account_access,CALLCODE,target_coef,0.0,0.9738149456843431,0.9737229068291036,AccountMode.EXISTING_CONTRACT,,CALLCODE,3270.8395768536943,3271,False,True,test_account_access,CALLCODE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.01408778566902051,0.001,0.013865234742501292,0.014330752916673618,test_account_access,CALLCODE,target_coef,0.0,0.94614359652054,0.9459542945750937,AccountMode.EXISTING_EOA,,CALLCODE,1408.778566902051,1409,False,False,test_account_access,CALLCODE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.015346500235652528,0.001,0.015072819627448348,0.015632861465537343,test_account_access,CALLCODE,target_coef,0.0,0.9322373792019226,0.9319991977579927,AccountMode.NON_EXISTING_ACCOUNT,,CALLCODE,1534.6500235652527,1535,False,False,test_account_access,CALLCODE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.015346500235652528,0.001,0.015072819627448348,0.015632861465537343,test_account_access,CALLCODE,target_coef,0.0,0.9322373792019226,0.9319991977579927,AccountMode.NON_EXISTING_ACCOUNT,,CALLCODE,1534.6500235652527,1535,False,False,test_account_access,CALLCODE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.029436477694821123,0.001,0.028724515099858655,0.03009755405559185,test_account_access,DELEGATECALL,target_coef,0.0,0.9608801431272953,0.9607423971523914,AccountMode.EXISTING_CONTRACT,,DELEGATECALL,2943.6477694821124,2944,False,False,test_account_access,DELEGATECALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.009904833023026515,0.001,0.009354605469665458,0.010525610935304922,test_account_access,DELEGATECALL,target_coef,0.0,0.8406557224677844,0.8400946510680231,AccountMode.EXISTING_EOA,,DELEGATECALL,990.4833023026515,991,False,False,test_account_access,DELEGATECALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.01050779610802442,0.001,0.010122830842704485,0.010927889732216737,test_account_access,DELEGATECALL,target_coef,0.0,0.9136949338196094,0.9133910427415095,AccountMode.NON_EXISTING_ACCOUNT,,DELEGATECALL,1050.779610802442,1051,False,False,test_account_access,DELEGATECALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.01050779610802442,0.001,0.010122830842704485,0.010927889732216737,test_account_access,DELEGATECALL,target_coef,0.0,0.9136949338196094,0.9133910427415095,AccountMode.NON_EXISTING_ACCOUNT,,DELEGATECALL,1050.779610802442,1051,False,False,test_account_access,DELEGATECALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.0018603914776934704,0.001,0.00175033953921715,0.00197413120069161,test_account_access,EXTCODECOPY,target_coef,0.0,0.8113534398786191,0.8106891914274874,AccountMode.EXISTING_CONTRACT,,EXTCODECOPY,186.03914776934704,187,False,False,test_account_access,EXTCODECOPY,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.00044665986081578825,0.001,0.00042572436110821206,0.0004691225360612508,test_account_access,EXTCODECOPY,target_coef,0.0,0.8391127875194979,0.8385462832502004,AccountMode.NON_EXISTING_ACCOUNT,,EXTCODECOPY,44.66598608157883,45,False,False,test_account_access,EXTCODECOPY,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.00044665986081578825,0.001,0.00042572436110821206,0.0004691225360612508,test_account_access,EXTCODECOPY,target_coef,0.0,0.8391127875194979,0.8385462832502004,AccountMode.NON_EXISTING_ACCOUNT,,EXTCODECOPY,44.66598608157883,45,False,False,test_account_access,EXTCODECOPY,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.02619573956432296,0.001,0.025398442448920835,0.02701111804705266,test_account_access,EXTCODEHASH,target_coef,0.0,0.9459171969104329,0.9457267645051879,AccountMode.EXISTING_CONTRACT,,EXTCODEHASH,2619.5739564322957,2620,False,False,test_account_access,EXTCODEHASH,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.009219083862983684,0.001,0.008775619241026787,0.009625486381860324,test_account_access,EXTCODEHASH,target_coef,0.0,0.9009026095577036,0.9005536750843153,AccountMode.NON_EXISTING_ACCOUNT,,EXTCODEHASH,921.9083862983684,922,False,False,test_account_access,EXTCODEHASH,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.009219083862983684,0.001,0.008775619241026787,0.009625486381860324,test_account_access,EXTCODEHASH,target_coef,0.0,0.9009026095577036,0.9005536750843153,AccountMode.NON_EXISTING_ACCOUNT,,EXTCODEHASH,921.9083862983684,922,False,False,test_account_access,EXTCODEHASH,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.026470753061159733,0.001,0.02566624047062142,0.027280518854082208,test_account_access,EXTCODESIZE,target_coef,0.0,0.9474928361823011,0.9473079518026613,AccountMode.EXISTING_CONTRACT,,EXTCODESIZE,2647.0753061159735,2648,False,False,test_account_access,EXTCODESIZE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.009353575315991234,0.001,0.008921454363531058,0.009791383232517903,test_account_access,EXTCODESIZE,target_coef,0.0,0.8917815420796098,0.8914004911714394,AccountMode.NON_EXISTING_ACCOUNT,,EXTCODESIZE,935.3575315991234,936,False,False,test_account_access,EXTCODESIZE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.009353575315991234,0.001,0.008921454363531058,0.009791383232517903,test_account_access,EXTCODESIZE,target_coef,0.0,0.8917815420796098,0.8914004911714394,AccountMode.NON_EXISTING_ACCOUNT,,EXTCODESIZE,935.3575315991234,936,False,False,test_account_access,EXTCODESIZE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.029447946259174032,0.001,0.0285883610353826,0.030390236188770618,test_account_access,STATICCALL,target_coef,0.0,0.9470859111693053,0.9468995939551127,AccountMode.EXISTING_CONTRACT,,STATICCALL,2944.794625917403,2945,False,False,test_account_access,STATICCALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.010818017359350417,0.001,0.010252391112493538,0.011417259574045786,test_account_access,STATICCALL,target_coef,0.0,0.8605585023472078,0.8600675111582895,AccountMode.EXISTING_EOA,,STATICCALL,1081.8017359350417,1082,False,False,test_account_access,STATICCALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.011626351486275647,0.001,0.011166844857213379,0.012107744669739587,test_account_access,STATICCALL,target_coef,0.0,0.9053411977515389,0.9050078921098189,AccountMode.NON_EXISTING_ACCOUNT,,STATICCALL,1162.6351486275646,1163,False,False,test_account_access,STATICCALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,besu,0.011626351486275647,0.001,0.011166844857213379,0.012107744669739587,test_account_access,STATICCALL,target_coef,0.0,0.9053411977515389,0.9050078921098189,AccountMode.NON_EXISTING_ACCOUNT,,STATICCALL,1162.6351486275646,1163,False,False,test_account_access,STATICCALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.03686998552641907,0.001,0.03482338347119822,0.03858018150370707,test_account_access,BALANCE,target_coef,0.0,0.90027059061408,0.8995632898382934,AccountMode.EXISTING_CONTRACT,,BALANCE,3686.998552641907,3687,False,False,test_account_access,BALANCE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.009918985091320047,0.001,0.009809845759329843,0.01003880188302441,test_account_access,BALANCE,target_coef,0.0,0.9953999950794109,0.9953673709310379,AccountMode.EXISTING_EOA,,BALANCE,991.8985091320047,992,False,False,test_account_access,BALANCE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.009070990970665074,0.001,0.00898925797818483,0.009157498747686217,test_account_access,BALANCE,target_coef,0.0,0.9966024890589686,0.9965783932366918,AccountMode.NON_EXISTING_ACCOUNT,,BALANCE,907.0990970665073,908,False,False,test_account_access,BALANCE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.009070990970665074,0.001,0.00898925797818483,0.009157498747686217,test_account_access,BALANCE,target_coef,0.0,0.9966024890589686,0.9965783932366918,AccountMode.NON_EXISTING_ACCOUNT,,BALANCE,907.0990970665073,908,False,False,test_account_access,BALANCE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.0,1.0,0.0,0.014600603667537595,test_account_access,CALL,target_coef,0.0,0.9801066450121656,0.9799660559309795,AccountMode.EXISTING_CONTRACT,,CALL,0.0,0,True,False,test_account_access,CALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.0,1.0,0.0,0.0002843031241781431,test_account_access,CALL,target_coef,0.0,0.9876727818384429,0.9875856636888912,AccountMode.EXISTING_EOA,,CALL,0.0,0,True,False,test_account_access,CALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.005542004128056904,0.001,0.004276620887053124,0.006636976689505612,test_account_access,CALL,target_coef,0.0,0.9409580310851009,0.9405407733542536,AccountMode.NON_EXISTING_ACCOUNT,,CALL,554.2004128056905,555,False,False,test_account_access,CALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.005542004128056904,0.001,0.004276620887053124,0.006636976689505612,test_account_access,CALL,target_coef,0.0,0.9409580310851009,0.9405407733542536,AccountMode.NON_EXISTING_ACCOUNT,,CALL,554.2004128056905,555,False,False,test_account_access,CALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.10367657647158118,0.001,0.10162153794944438,0.10580120437968012,test_account_access,CALLCODE,target_coef,0.0,0.9577433282974357,0.9574446945751561,AccountMode.EXISTING_CONTRACT,,CALLCODE,10367.657647158117,10368,False,True,test_account_access,CALLCODE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.010624208995457733,0.001,0.010580896046903945,0.010669928797108848,test_account_access,CALLCODE,target_coef,0.0,0.9962274009880768,0.9962007395109608,AccountMode.EXISTING_EOA,,CALLCODE,1062.4208995457734,1063,False,False,test_account_access,CALLCODE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.009401429818930327,0.001,0.009284401346059942,0.009494081847472776,test_account_access,CALLCODE,target_coef,0.0,0.9432860578189912,0.9428852525738958,AccountMode.NON_EXISTING_ACCOUNT,,CALLCODE,940.1429818930328,941,False,False,test_account_access,CALLCODE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.009401429818930327,0.001,0.009284401346059942,0.009494081847472776,test_account_access,CALLCODE,target_coef,0.0,0.9432860578189912,0.9428852525738958,AccountMode.NON_EXISTING_ACCOUNT,,CALLCODE,940.1429818930328,941,False,False,test_account_access,CALLCODE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.08780795109320973,0.001,0.08209241595576772,0.09272270135692304,test_account_access,DELEGATECALL,target_coef,0.0,0.8699613321262759,0.869039072070434,AccountMode.EXISTING_CONTRACT,,DELEGATECALL,8780.795109320972,8781,False,False,test_account_access,DELEGATECALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.010114679238306962,0.001,0.01000635282897581,0.01022448284880702,test_account_access,DELEGATECALL,target_coef,0.0,0.9948970169162831,0.994860825546895,AccountMode.EXISTING_EOA,,DELEGATECALL,1011.4679238306962,1012,False,False,test_account_access,DELEGATECALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.009559451529642436,0.001,0.009469551161287212,0.00964997767562673,test_account_access,DELEGATECALL,target_coef,0.0,0.9970960180875257,0.9970754224711251,AccountMode.NON_EXISTING_ACCOUNT,,DELEGATECALL,955.9451529642436,956,False,False,test_account_access,DELEGATECALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.009559451529642436,0.001,0.009469551161287212,0.00964997767562673,test_account_access,DELEGATECALL,target_coef,0.0,0.9970960180875257,0.9970754224711251,AccountMode.NON_EXISTING_ACCOUNT,,DELEGATECALL,955.9451529642436,956,False,False,test_account_access,DELEGATECALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.000317575983751235,0.001,0.00029045490267485917,0.0003410762287009162,test_account_access,EXTCODECOPY,target_coef,0.0,0.8529381104105845,0.851895118285837,AccountMode.EXISTING_CONTRACT,,EXTCODECOPY,31.7575983751235,32,False,False,test_account_access,EXTCODECOPY,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,6.439083328893862e-05,0.001,5.899107862507927e-05,7.01335372225568e-05,test_account_access,EXTCODECOPY,target_coef,0.0,0.7817044044454411,0.7801562087322882,AccountMode.NON_EXISTING_ACCOUNT,,EXTCODECOPY,6.439083328893862,7,False,False,test_account_access,EXTCODECOPY,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,6.439083328893862e-05,0.001,5.899107862507927e-05,7.01335372225568e-05,test_account_access,EXTCODECOPY,target_coef,0.0,0.7817044044454411,0.7801562087322882,AccountMode.NON_EXISTING_ACCOUNT,,EXTCODECOPY,6.439083328893862,7,False,False,test_account_access,EXTCODECOPY,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.03645688969627842,0.001,0.03446986119974949,0.0384446337114914,test_account_access,EXTCODEHASH,target_coef,0.0,0.899188819434144,0.8984738465223294,AccountMode.EXISTING_CONTRACT,,EXTCODEHASH,3645.688969627842,3646,False,False,test_account_access,EXTCODEHASH,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.008606799743402428,0.001,0.008539548411205349,0.008675843290449403,test_account_access,EXTCODEHASH,target_coef,0.0,0.9969862279896123,0.9969648537200351,AccountMode.NON_EXISTING_ACCOUNT,,EXTCODEHASH,860.6799743402428,861,False,False,test_account_access,EXTCODEHASH,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.008606799743402428,0.001,0.008539548411205349,0.008675843290449403,test_account_access,EXTCODEHASH,target_coef,0.0,0.9969862279896123,0.9969648537200351,AccountMode.NON_EXISTING_ACCOUNT,,EXTCODEHASH,860.6799743402428,861,False,False,test_account_access,EXTCODEHASH,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.0866334089568035,0.001,0.08104664716297866,0.09135355424151305,test_account_access,EXTCODESIZE,target_coef,0.0,0.8697929668644726,0.8688695127287597,AccountMode.EXISTING_CONTRACT,,EXTCODESIZE,8663.34089568035,8664,False,False,test_account_access,EXTCODESIZE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.008819791537488788,0.001,0.008718619219609165,0.008925841363881139,test_account_access,EXTCODESIZE,target_coef,0.0,0.9953889505986752,0.9953562481206516,AccountMode.NON_EXISTING_ACCOUNT,,EXTCODESIZE,881.9791537488788,882,False,False,test_account_access,EXTCODESIZE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.008819791537488788,0.001,0.008718619219609165,0.008925841363881139,test_account_access,EXTCODESIZE,target_coef,0.0,0.9953889505986752,0.9953562481206516,AccountMode.NON_EXISTING_ACCOUNT,,EXTCODESIZE,881.9791537488788,882,False,False,test_account_access,EXTCODESIZE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.08806927397542443,0.001,0.08248147768913755,0.09339694951420188,test_account_access,STATICCALL,target_coef,0.0,0.8691446480063568,0.8682165958645579,AccountMode.EXISTING_CONTRACT,,STATICCALL,8806.927397542444,8807,False,False,test_account_access,STATICCALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.010319611557619839,0.001,0.010214491715746895,0.010429234381750932,test_account_access,STATICCALL,target_coef,0.0,0.9958521814580402,0.9958227643052604,AccountMode.EXISTING_EOA,,STATICCALL,1031.9611557619837,1032,False,False,test_account_access,STATICCALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.011859388079441256,0.001,0.011728055155027043,0.011954320414262044,test_account_access,STATICCALL,target_coef,0.0,0.9956484776495388,0.9956176157888972,AccountMode.NON_EXISTING_ACCOUNT,,STATICCALL,1185.9388079441255,1186,False,False,test_account_access,STATICCALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,erigon,0.011859388079441256,0.001,0.011728055155027043,0.011954320414262044,test_account_access,STATICCALL,target_coef,0.0,0.9956484776495388,0.9956176157888972,AccountMode.NON_EXISTING_ACCOUNT,,STATICCALL,1185.9388079441255,1186,False,False,test_account_access,STATICCALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,nethermind,0.024588298016505094,0.001,0.022294072006621778,0.02678838484575699,test_account_access,BALANCE,target_coef,0.0,0.7101027983671055,0.7087729946898904,AccountMode.EXISTING_CONTRACT,,BALANCE,2458.829801650509,2459,False,False,test_account_access,BALANCE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,nethermind,0.0036918361562252922,0.001,0.003532580360591283,0.003834500953326459,test_account_access,BALANCE,target_coef,0.0,0.9239320007675887,0.9235830649912933,AccountMode.EXISTING_EOA,,BALANCE,369.18361562252926,370,False,False,test_account_access,BALANCE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,nethermind,0.003590699731232553,0.001,0.0034562589429545086,0.0037247928896025724,test_account_access,BALANCE,target_coef,0.0,0.9386304859322561,0.9383489743998352,AccountMode.NON_EXISTING_ACCOUNT,,BALANCE,359.0699731232553,360,False,False,test_account_access,BALANCE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,nethermind,0.003590699731232553,0.001,0.0034562589429545086,0.0037247928896025724,test_account_access,BALANCE,target_coef,0.0,0.9386304859322561,0.9383489743998352,AccountMode.NON_EXISTING_ACCOUNT,,BALANCE,359.0699731232553,360,False,False,test_account_access,BALANCE,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,nethermind,0.029604181148812303,0.001,0.028243754471917345,0.030995513752569974,test_account_access,CALL,target_coef,0.0,0.8737393586026745,0.8731615066969659,AccountMode.EXISTING_CONTRACT,,CALL,2960.4181148812304,2961,False,False,test_account_access,CALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,nethermind,0.003738091236578248,0.001,0.0034841172767718534,0.0039992111327625335,test_account_access,CALL,target_coef,0.0,0.9543718182513201,0.9541629936208914,AccountMode.EXISTING_EOA,,CALL,373.80912365782484,374,False,False,test_account_access,CALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,nethermind,0.00526929563995797,0.001,0.005156312053639906,0.005385122146863519,test_account_access,CALL,target_coef,0.0,0.9866714348079683,0.9866104345096065,AccountMode.NON_EXISTING_ACCOUNT,,CALL,526.9295639957969,527,False,False,test_account_access,CALL,target_coef
COLD_ACCOUNT_NOCODE_ACCESS,nethermind,0.00526929563995797,0.001,0.005156312053639906,0.005385122146863519,test_account_access,CALL,target_coef,0.0,0.9866714348079683,0.9866104345096065,AccountMode.NON_EXISTING_ACCOUNT,,CALL,526.9295639957969,527,False,False,test_account_access,CALL,target_coef
